,home_team,away_team,Time,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HTR,FTR,FTHG,FTAG,date,away_expected_points,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_expected_points,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions,game_id,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,referee,home_club_formation,away_club_formation,home_club_id,away_club_id,home_xi_market_value,home_xi_average_age,home_xi_average_height,home_xi_total_caps,away_xi_market_value,away_xi_average_age,away_xi_average_height,away_xi_total_caps
1221,Athletic Club,Atletico Madrid,20:00,13,3,3,1,6,1,14,17,0,6,0,0,D,A,0,1,2022-10-15,0.5924,0.463248,0.463248,-0.869382,11.6,5,2.1209,1.33263,1.33263,0.869382,7.137931034482759,9,3886319.0,6.0,3.0,Ernesto Valverde,Diego Simeone,Jorge Figueroa Vázquez,4-2-3-1,4-4-2 double 6,621.0,13.0,165800000.0,27.738410802065832,182.36363636363637,139.0,302000000.0,29.0747308817124,181.36363636363637,792.0
1222,Mallorca,Sevilla,17:30,9,4,5,1,1,3,17,15,2,3,0,0,D,A,0,1,2022-10-15,0.289,0.176713,0.176713,-1.233717,11.1,4,2.5045,1.41043,1.41043,1.233717,19.785714285714285,4,3886321.0,12.0,14.0,Javier Aguirre,Jorge Sampaoli,Javier Iglesias Villanueva,5-4-1,3-4-2-1,237.0,368.0,42900000.0,26.530271918362267,181.45454545454547,107.0,105000000.0,29.572521933918235,182.0909090909091,467.0
1223,Girona,Cadiz,13:00,23,9,6,2,6,2,16,9,5,4,0,0,D,D,1,1,2022-10-15,0.6757,1.3467,1.3467,-0.27047,25.22222222222222,4,2.1067,2.36044,1.61717,0.27047,5.4,5,3886326.0,15.0,19.0,Míchel,Sergio,De Burgos Bengoetxea,3-4-2-1,4-4-2,12321.0,2687.0,52300000.0,25.888121461016738,182.0909090909091,81.0,33900000.0,29.843320266318212,180.63636363636363,6.0
1224,Valencia,Elche,15:15,20,8,8,6,6,1,14,19,3,6,0,0,H,D,2,2,2022-10-15,0.3656,1.30317,0.559892,-1.7381479999999998,11.705882352941176,3,2.4875000000000003,3.04132,2.29804,1.7381479999999998,6.892857142857143,14,3886324.0,8.0,20.0,Gennaro Gattuso,Jorge Almirón,Juan Luis Pulido Santana,4-3-3 Attacking,5-4-1,1049.0,1531.0,152000000.0,24.96123452180947,180.72727272727272,310.0,28200000.0,29.18200485346276,181.0,53.0
1225,Celta Vigo,Real Sociedad,13:00,10,8,3,6,1,6,14,17,5,7,1,0,D,A,1,2,2022-10-16,2.0173,1.17936,1.17936,0.6968239999999999,8.392857142857142,4,0.6769000000000001,0.482536,0.482536,-0.6968239999999999,7.1,2,3886320.0,11.0,5.0,Eduardo Coudet,Imanol Alguacil,Guillermo Cuadra Fernández,4-4-2 Diamond,4-4-2 double 6,940.0,681.0,87500000.0,27.385974737104103,178.0909090909091,101.0,189000000.0,27.043992284238694,180.9090909090909,180.0
1226,Real Madrid,Barcelona,15:15,8,18,4,5,2,3,11,14,2,2,0,0,H,H,3,1,2022-10-16,1.5000999999999998,1.66548,1.66548,0.939112,7.451612903225806,8,1.2025,1.46965,0.726368,-0.939112,16.75,7,3886323.0,1.0,2.0,Carlo Ancelotti,Xavi,José María Sánchez Martínez,4-3-3 Attacking,4-3-3 Attacking,418.0,131.0,542000000.0,28.251882272416154,181.45454545454547,685.0,439000000.0,26.437931678178085,180.72727272727272,634.0
1227,Espanyol,Real Valladolid,17:30,15,14,3,2,6,4,13,11,1,4,0,0,D,H,1,0,2022-10-16,0.5045999999999999,0.552288,0.552288,-1.078982,14.0,3,2.2731,1.63127,1.63127,1.078982,7.34375,9,3886322.0,13.0,17.0,Diego Martínez,Pacheta,Mateu Lahoz,4-2-3-1,4-1-4-1,714.0,366.0,59300000.0,28.30614149710659,181.8181818181818,8.0,27400000.0,30.1066517329351,178.36363636363637,9.0
1228,Real Betis,Almeria,20:00,15,12,6,5,9,3,6,7,1,1,0,0,H,H,3,1,2022-10-16,0.2838,1.11551,1.11551,-2.07866,21.53846153846154,6,2.6016,3.19417,3.19417,2.07866,17.0,15,3886328.0,4.0,18.0,Manuel Pellegrini,Rubi,Alejandro Muñiz Ruiz,4-2-3-1,4-3-3 Attacking,150.0,3302.0,166500000.0,28.32679982577313,182.45454545454547,194.0,45200000.0,27.255802376952275,182.1818181818182,58.0
1229,Villarreal,Osasuna,20:00,12,14,9,3,8,4,14,23,2,6,0,0,H,H,2,0,2022-10-17,0.1649,0.33234,0.33234,-1.07711,7.964285714285714,3,2.7377,2.15273,1.40945,1.07711,7.681818181818182,9,3886327.0,7.0,9.0,Unai Emery,Jagoba Arrasate,Pablo González Fuertes,4-4-2 double 6,4-1-4-1,1050.0,331.0,199000000.0,26.937962790118846,182.9090909090909,284.0,77300000.0,29.346524796216787,182.9090909090909,12.0
1230,Atletico Madrid,Rayo Vallecano,20:00,12,14,4,4,3,4,11,11,3,0,0,0,H,D,1,1,2022-10-18,2.0730000000000004,1.61962,0.876342,0.0585709999999999,15.761904761904765,4,0.6701999999999999,0.817771,0.817771,-0.0585709999999999,12.19047619047619,3,3886329.0,4.0,10.0,Diego Simeone,Andoni Iraola,Javier Iglesias Villanueva,4-4-2 double 6,4-2-3-1,13.0,367.0,235500000.0,29.07921100118225,182.9090909090909,778.0,49700000.0,28.449007529089666,178.0,253.0
1231,Getafe,Athletic Club,19:00,11,14,4,4,7,4,14,11,7,4,0,0,D,D,2,2,2022-10-18,1.6720000000000002,1.10208,1.10208,0.3490029999999999,18.4,3,1.0081,0.753077,0.753077,-0.3490029999999999,13.863636363636363,7,3886334.0,17.0,6.0,Quique Sánchez Flores,Ernesto Valverde,José Luis Munuera Montero,5-3-2,4-2-3-1,3709.0,621.0,90000000.0,28.23968639163711,184.0,257.0,154800000.0,27.877792296683467,183.1818181818182,151.0
1232,Sevilla,Valencia,18:00,18,13,5,5,11,6,11,26,4,7,1,0,A,D,1,1,2022-10-18,1.7856999999999998,1.71123,0.96795,-0.22948,8.571428571428571,1,0.9481,1.19743,1.19743,0.22948,10.5,6,3886332.0,12.0,8.0,Jorge Sampaoli,Gennaro Gattuso,César Soto Grado,3-4-2-1,5-4-1,368.0,1049.0,107000000.0,28.05276585153382,181.27272727272728,346.0,167000000.0,24.90921535685396,182.27272727272728,321.0
1233,Cadiz,Real Betis,18:00,13,12,3,3,4,9,15,7,1,2,0,1,D,D,0,0,2022-10-19,1.7833,1.22222,1.22222,0.4753400000000001,12.285714285714286,4,0.9136,0.74688,0.74688,-0.4753400000000001,15.444444444444445,8,3886335.0,19.0,5.0,Sergio,Manuel Pellegrini,Mateu Lahoz,4-4-2,4-2-3-1,2687.0,150.0,35000000.0,27.943002924522432,179.63636363636363,125.0,102500000.0,29.19345404766349,183.8181818181818,185.0
1234,Real Valladolid,Celta Vigo,18:00,9,22,7,5,3,7,12,11,1,1,0,0,D,H,4,1,2022-10-19,1.6708999999999998,2.03107,1.28779,0.3976499999999999,12.083333333333334,5,1.0484,1.63342,0.89014,-0.3976499999999999,13.5,1,3886336.0,11.0,14.0,Pacheta,Eduardo Coudet,Valentin Pizarro Gomez,5-3-2,4-4-2 Diamond,366.0,940.0,29300000.0,28.451247588824593,180.9090909090909,45.0,83500000.0,27.807852653848546,177.9090909090909,177.0
1235,Real Sociedad,Mallorca,19:00,14,12,7,3,10,7,18,9,1,2,0,0,H,H,1,0,2022-10-19,0.616,1.09436,1.09436,-1.0699999999999998,10.705882352941176,2,2.1712,2.16436,2.16436,1.0699999999999998,7.384615384615385,4,3886337.0,3.0,15.0,Imanol Alguacil,Javier Aguirre,Miguel Ángel Ortiz Arias,4-3-1-2,5-4-1,681.0,237.0,169000000.0,26.9255180138137,182.0909090909091,182.0,31200000.0,29.58870014311493,180.0,103.0
1236,Elche,Real Madrid,20:00,10,10,3,7,8,2,14,10,1,1,0,0,A,A,0,3,2022-10-19,1.8279,1.6151,1.6151,0.56538,11.869565217391305,14,0.9021,1.04972,1.04972,-0.56538,28.785714285714285,5,3886331.0,20.0,1.0,Jorge Almirón,Carlo Ancelotti,Jesús Gil Manzano,4-1-4-1,4-3-3 Attacking,1531.0,418.0,31400000.0,28.90747308817124,180.8181818181818,20.0,542000000.0,28.379316781780847,181.0909090909091,750.0
1237,Almeria,Girona,18:00,13,14,7,5,4,5,14,14,1,3,0,0,H,H,3,2,2022-10-20,1.8156,2.65444,1.16788,-0.91807,5.409090909090909,4,0.9474,2.08595,2.08595,0.91807,20.285714285714285,2,3886333.0,13.0,18.0,Rubi,Míchel,Guillermo Cuadra Fernández,4-2-3-1,4-4-2 double 6,3302.0,12321.0,44000000.0,27.610478501648934,181.54545454545453,53.0,65300000.0,26.95214983510671,182.45454545454547,131.0
1238,Osasuna,Espanyol,19:00,17,5,5,3,9,2,17,15,1,2,0,0,D,H,1,0,2022-10-20,1.7487,1.44867,1.44867,0.4201599999999998,11.428571428571429,2,0.9678,1.02851,1.02851,-0.4201599999999998,5.9523809523809526,7,3886338.0,7.0,16.0,Jagoba Arrasate,Diego Martínez,Mario Melero López,4-1-4-1,4-2-3-1,331.0,714.0,81000000.0,27.234397361707423,180.63636363636363,103.0,53800000.0,29.405761931429286,182.36363636363637,75.0
1239,Barcelona,Villarreal,20:00,16,5,5,1,8,0,18,11,0,1,0,0,H,H,3,0,2022-10-20,0.019,0.503294,0.503294,-3.112746,27.5,1,2.965,3.61604,3.61604,3.112746,5.684210526315789,17,3886330.0,2.0,9.0,Xavi,Unai Emery,Carlos del Cerro Grande,4-3-3 Attacking,4-4-2 double 6,131.0,1050.0,480000000.0,26.43842946923029,179.72727272727272,565.0,197500000.0,27.01138697031921,181.8181818181818,168.0
1240,Rayo Vallecano,Cadiz,13:00,28,3,11,0,10,1,13,12,1,4,1,2,H,H,5,1,2022-10-22,0.0390999999999999,0.642193,0.642193,-2.499687,27.5,1,2.9344,3.88516,3.14188,2.499687,5.923076923076923,14,3886367.0,10.0,19.0,Andoni Iraola,Sergio,Alejandro Muñiz Ruiz,4-2-3-1,4-4-2,367.0,2687.0,57500000.0,28.221268122705496,179.63636363636363,135.0,33700000.0,29.46524796216788,179.36363636363637,6.0
1241,Real Valladolid,Real Sociedad,15:15,9,20,2,2,4,10,19,14,2,3,0,0,H,H,1,0,2022-10-22,1.3726,0.82513,0.82513,0.039464,3.4761904761904763,3,1.2733,0.785666,0.785666,-0.039464,11.037037037037036,6,3886368.0,11.0,4.0,Pacheta,Imanol Alguacil,Jorge Figueroa Vázquez,3-5-2,4-3-1-2,366.0,681.0,26800000.0,28.862422997946613,179.63636363636363,78.0,228000000.0,26.853338311243853,181.63636363636363,151.0
1242,Valencia,Mallorca,17:30,13,10,3,5,5,3,14,19,3,5,0,0,D,A,1,2,2022-10-22,1.4849,1.25148,0.508204,0.1812619999999999,16.4,4,1.1276,1.07022,0.326942,-0.1812619999999999,5.75,6,3886366.0,9.0,12.0,Gennaro Gattuso,Javier Aguirre,José María Sánchez Martínez,4-3-3 Attacking,5-4-1,1049.0,237.0,174000000.0,25.082944434073795,181.54545454545453,308.0,54000000.0,27.631136830315473,182.36363636363637,177.0
1243,Real Madrid,Sevilla,20:00,18,9,6,2,4,3,9,12,1,4,0,0,H,H,3,1,2022-10-22,0.2827,0.518059,0.518059,-1.658721,14.68,3,2.5831,2.17678,2.17678,1.658721,14.173913043478262,4,3886361.0,1.0,16.0,Carlo Ancelotti,Jorge Sampaoli,Alejandro Hernández Hernández,4-3-3 Attacking,4-3-3 Attacking,418.0,368.0,643000000.0,27.695102980523924,181.27272727272728,716.0,110000000.0,30.311741646443906,181.54545454545453,464.0
1244,Villarreal,Almeria,17:30,11,15,5,4,10,4,7,8,4,1,1,0,A,H,2,1,2022-10-23,1.6961,1.24152,1.24152,0.3890249999999999,17.357142857142858,8,0.9956,0.852495,0.852495,-0.3890249999999999,12.473684210526317,8,3886369.0,7.0,15.0,Unai Emery,Rubi,De Burgos Bengoetxea,4-2-3-1,5-3-2,1050.0,3302.0,127000000.0,29.97274593989173,181.63636363636363,336.0,49500000.0,26.053139194822972,180.72727272727272,46.0
1245,Girona,Osasuna,17:30,7,9,1,2,3,5,11,11,2,3,0,0,D,D,1,1,2022-10-23,1.291,0.693721,0.693721,0.026846,13.227272727272728,10,1.2907000000000002,0.666875,0.666875,-0.026846,11.32,4,3886362.0,18.0,8.0,Míchel,Jagoba Arrasate,Juan Luis Pulido Santana,4-4-1-1,4-1-4-1,12321.0,331.0,55500000.0,26.48970194760749,179.54545454545453,70.0,75500000.0,27.464874618878728,179.8181818181818,54.0
1246,Barcelona,Athletic Club,20:00,10,5,7,3,1,2,7,13,2,2,0,0,H,H,4,0,2022-10-23,0.1576,0.240803,0.240803,-1.894587,14.8125,3,2.7415000000000003,2.13539,2.13539,1.894587,12.285714285714286,7,3886363.0,2.0,6.0,Xavi,Ernesto Valverde,Juan Martínez Munuera,4-3-3 Attacking,4-2-3-1,131.0,621.0,479000000.0,25.762429220334763,180.45454545454547,625.0,138800000.0,28.476883828013193,182.45454545454547,135.0
1247,Espanyol,Elche,13:00,13,9,5,4,5,3,13,10,2,3,0,0,D,D,2,2,2022-10-23,0.1537,0.318561,0.318561,-1.866909,15.23076923076923,4,2.7529,2.18547,2.18547,1.866909,13.074074074074074,7,3886365.0,14.0,20.0,Diego Martínez,Jorge Almirón,José Luis Munuera Montero,4-3-3 Attacking,5-3-2,714.0,1531.0,62500000.0,28.4776305145915,181.9090909090909,77.0,33400000.0,29.375147781718624,182.0,54.0
1248,Real Betis,Atletico Madrid,15:15,17,9,4,3,7,4,10,17,2,3,0,0,D,A,1,2,2022-10-23,0.7366999999999999,0.585496,0.585496,-0.7452639999999999,11.482758620689657,7,1.9793,1.33076,1.33076,0.7452639999999999,12.304347826086955,6,3886364.0,5.0,3.0,Manuel Pellegrini,Diego Simeone,Jesús Gil Manzano,4-2-3-1,4-4-2 double 6,150.0,13.0,151500000.0,28.524920664551054,182.0,407.0,262000000.0,29.384854707236638,182.63636363636363,793.0
1249,Celta Vigo,Getafe,20:00,17,4,5,1,10,0,10,13,1,1,0,0,A,D,1,1,2022-10-24,0.6631,0.226128,0.226128,-0.595741,23.0,1,1.9438,0.821869,0.821869,0.595741,4.615384615384615,4,3886360.0,13.0,17.0,Eduardo Coudet,Quique Sánchez Flores,Pablo González Fuertes,4-4-2 Diamond,5-3-2,940.0,3709.0,87500000.0,27.40787754340116,178.0909090909091,101.0,83000000.0,27.588575695351878,185.8181818181818,254.0
1250,Mallorca,Espanyol,20:00,12,7,5,2,4,4,15,9,4,1,0,0,D,D,1,1,2022-10-28,0.3462,0.248446,0.248446,-0.941554,12.789473684210526,6,2.4282,1.19,1.19,0.941554,11.285714285714286,8,3886391.0,12.0,15.0,Javier Aguirre,Diego Martínez,Isidro Díaz de Mera Escuderos,5-4-1,4-3-3 Attacking,237.0,714.0,54900000.0,28.042561134963595,181.8181818181818,175.0,62500000.0,28.49131976852716,181.9090909090909,77.0
1251,Almeria,Celta Vigo,13:00,19,8,5,3,6,4,10,7,4,0,0,1,A,H,3,1,2022-10-29,0.1475,0.197875,0.197875,-2.107415,21.571428571428573,2,2.753,2.30529,2.30529,2.107415,8.181818181818182,7,3886387.0,13.0,16.0,Rubi,Eduardo Coudet,Carlos del Cerro Grande,4-1-4-1,4-4-2 Diamond,3302.0,940.0,44000000.0,27.635119158733122,181.54545454545453,53.0,88000000.0,26.365254184556033,179.72727272727272,100.0
1252,Cadiz,Atletico Madrid,15:15,10,15,7,7,5,3,15,12,2,4,0,0,H,H,3,2,2022-10-29,1.5472,1.79745,1.79745,0.2083699999999999,8.727272727272727,8,1.1926,1.58908,1.58908,-0.2083699999999999,18.125,5,3886388.0,19.0,3.0,Sergio,Diego Simeone,José María Sánchez Martínez,4-4-2 double 6,4-3-3 Attacking,2687.0,13.0,36000000.0,28.49779105220584,180.8181818181818,101.0,262000000.0,29.23775745130981,182.63636363636363,720.0
1253,Sevilla,Rayo Vallecano,17:30,10,15,4,5,6,6,9,20,6,1,0,0,D,A,0,1,2022-10-29,1.0842999999999998,0.773435,0.773435,-0.20462,6.714285714285714,1,1.5688,0.978055,0.978055,0.20462,10.0,7,3886392.0,18.0,9.0,Jorge Sampaoli,Andoni Iraola,Mateu Lahoz,4-2-3-1,4-2-3-1,368.0,367.0,104000000.0,29.420695662995456,182.45454545454547,353.0,58000000.0,27.557712650115114,178.72727272727272,137.0
1254,Valencia,Barcelona,20:00,3,13,2,2,3,10,13,7,4,5,0,0,D,A,0,1,2022-10-29,2.8277,2.33418,2.33418,2.146766,7.428571428571429,14,0.1004,0.187414,0.187414,-2.146766,14.25,2,3886389.0,10.0,2.0,Gennaro Gattuso,Xavi,De Burgos Bengoetxea,4-3-3 Attacking,4-3-3 Attacking,1049.0,131.0,164000000.0,26.055130359031796,180.27272727272728,257.0,438000000.0,26.201232032854207,180.1818181818182,689.0
1255,Real Sociedad,Real Betis,20:00,14,10,7,4,5,3,22,16,4,4,0,0,D,A,0,2,2022-10-30,1.4241,1.34514,1.34514,0.06349,14.235294117647058,4,1.2324000000000002,1.28165,1.28165,-0.06349,5.344827586206897,7,3886390.0,5.0,4.0,Imanol Alguacil,Manuel Pellegrini,Javier Iglesias Villanueva,4-3-1-2,4-2-3-1,681.0,150.0,213400000.0,25.44234957376641,184.63636363636363,187.0,159500000.0,28.930371476572706,180.63636363636363,317.0
1256,Athletic Club,Villarreal,17:30,19,6,7,3,6,2,12,10,2,1,0,0,D,H,1,0,2022-10-30,0.2004,0.221451,0.221451,-1.835439,15.5,5,2.6751,2.05689,2.05689,1.835439,10.903225806451612,7,3886384.0,6.0,8.0,Ernesto Valverde,Quique Setién,Miguel Ángel Ortiz Arias,4-2-3-1,4-3-3 Attacking,621.0,1050.0,154300000.0,28.65857756206832,183.8181818181818,137.0,163500000.0,29.575508680231472,179.8181818181818,291.0
1257,Osasuna,Real Valladolid,13:00,20,7,10,2,1,8,14,16,1,3,0,0,H,H,2,0,2022-10-30,0.2597,0.330479,0.330479,-0.8265210000000001,9.666666666666666,1,2.5982000000000003,1.90028,1.157,0.8265210000000001,9.275862068965518,11,3886386.0,7.0,11.0,Jagoba Arrasate,Pacheta,Guillermo Cuadra Fernández,4-3-3 Attacking,3-5-2,331.0,366.0,77500000.0,27.958683342666916,179.9090909090909,66.0,27000000.0,29.559579366560886,180.72727272727272,84.0
1258,Real Madrid,Girona,15:15,19,8,6,2,7,1,16,8,3,3,1,0,D,D,1,1,2022-10-30,0.8258000000000001,1.99848,1.2552,-1.40235,56.8,3,1.8977,2.65755,2.65755,1.40235,11.444444444444445,13,3886393.0,1.0,17.0,Carlo Ancelotti,Míchel,Mario Melero López,4-3-3 Attacking,4-5-1,418.0,12321.0,593000000.0,27.907161968763614,181.0909090909091,745.0,66000000.0,25.20863667475577,181.8181818181818,84.0
1259,Elche,Getafe,20:00,12,8,5,3,6,2,12,11,0,3,0,1,D,A,0,1,2022-10-31,0.4730999999999999,0.372744,0.372744,-0.1111049999999999,25.714285714285715,4,2.2728,1.22713,0.483849,0.1111049999999999,14.6,3,3886385.0,20.0,14.0,Jorge Almirón,Quique Sánchez Flores,César Soto Grado,5-4-1,5-3-2,1531.0,3709.0,32700000.0,29.418953394312737,183.72727272727272,50.0,90000000.0,28.275278451869827,184.0,257.0
1260,Girona,Athletic Club,20:00,19,11,10,7,7,1,11,11,1,1,0,0,D,H,2,1,2022-11-04,1.1192000000000002,0.81175,0.81175,-0.2537899999999999,9.272727272727272,3,1.5491,1.06554,1.06554,0.2537899999999999,20.615384615384617,6,3886413.0,14.0,7.0,Míchel,Ernesto Valverde,Valentin Pizarro Gomez,4-3-3 Attacking,4-2-3-1,12321.0,621.0,62500000.0,25.895339431273722,182.1818181818182,80.0,155500000.0,28.303652541845562,183.63636363636363,137.0
1261,Celta Vigo,Osasuna,17:30,13,8,5,4,2,3,12,20,1,5,0,0,A,A,1,2,2022-11-05,0.8395,0.360091,0.360091,-0.4646769999999999,18.705882352941178,5,1.7584,0.824768,0.824768,0.4646769999999999,6.758620689655173,7,3886410.0,18.0,5.0,Carlos Carvalhal,Jagoba Arrasate,Jorge Figueroa Vázquez,4-4-2,4-3-3 Attacking,940.0,331.0,81000000.0,27.111940762864787,178.0,85.0,77500000.0,27.975110447389707,179.9090909090909,66.0
1262,Getafe,Cadiz,13:00,13,15,2,4,5,5,15,16,5,2,2,1,D,D,0,0,2022-11-05,2.0082,1.24542,1.24542,0.7283529999999999,14.3125,2,0.7047,0.517067,0.517067,-0.7283529999999999,9.347826086956522,3,3886416.0,13.0,19.0,Quique Sánchez Flores,Sergio,Alejandro Hernández Hernández,3-5-2 flat,4-4-2 double 6,3709.0,2687.0,93500000.0,27.919357849542653,183.45454545454547,259.0,38300000.0,28.363636363636363,180.0909090909091,107.0
1263,Real Valladolid,Elche,15:15,16,4,11,2,8,4,9,10,2,0,0,0,H,H,2,1,2022-11-05,0.0706,0.198499,0.198499,-2.614421,21.75,1,2.8816,2.81292,2.81292,2.614421,10.826086956521738,8,3886414.0,10.0,20.0,Pacheta,Jorge Almirón,De Burgos Bengoetxea,4-1-4-1,4-4-1-1,366.0,1531.0,26100000.0,29.02644514964844,178.27272727272728,53.0,37000000.0,28.478128305643704,182.72727272727272,51.0
1264,Barcelona,Almeria,20:00,27,4,13,1,9,1,14,13,2,1,0,0,D,H,2,0,2022-11-05,0.0203,0.538049,0.538049,-3.054541,31.7,5,2.9651,4.33587,3.59259,3.054541,6.592592592592593,19,3886417.0,1.0,15.0,Xavi,Rubi,Pablo González Fuertes,4-3-3 Attacking,5-3-2,131.0,3302.0,357000000.0,28.445771887250327,182.36363636363637,678.0,50800000.0,25.59915375521125,180.36363636363637,25.0
1265,Real Betis,Sevilla,20:00,9,22,4,6,1,4,6,20,4,5,2,1,H,D,1,1,2022-11-06,1.6176,1.49591,1.49591,0.36524,7.5,11,1.0962,1.13067,1.13067,-0.36524,32.625,7,3886409.0,4.0,17.0,Manuel Pellegrini,Jorge Sampaoli,José María Sánchez Martínez,4-2-3-1,4-2-3-1,150.0,368.0,174000000.0,30.20148092838031,181.8181818181818,226.0,107000000.0,29.920975670462326,181.9090909090909,420.0
1266,Villarreal,Mallorca,17:30,9,7,2,5,5,2,17,16,4,6,0,0,A,A,0,2,2022-11-06,1.6489,0.704012,0.704012,0.2741599999999999,19.928571428571427,4,0.9418,0.429852,0.429852,-0.2741599999999999,6.333333333333333,5,3886415.0,9.0,12.0,Quique Setién,Javier Aguirre,Alejandro Muñiz Ruiz,4-2-3-1,5-4-1,1050.0,237.0,155500000.0,29.544894530520818,180.8181818181818,176.0,49400000.0,28.188911704312115,181.9090909090909,226.0
1267,Real Sociedad,Valencia,15:15,9,14,4,3,1,11,11,12,2,0,1,0,D,D,1,1,2022-11-06,0.7704,0.795825,0.795825,-0.662385,6.055555555555555,12,1.9593,1.45821,1.45821,0.662385,16.142857142857142,6,3886411.0,6.0,11.0,Imanol Alguacil,Gennaro Gattuso,José Luis Munuera Montero,4-3-1-2,4-3-3 Attacking,681.0,1049.0,228000000.0,27.22991724223757,185.0,174.0,180000000.0,24.31634621367681,179.9090909090909,166.0
1268,Atletico Madrid,Espanyol,13:00,27,6,7,2,12,2,13,10,3,5,0,1,D,D,1,1,2022-11-06,0.6105,0.870622,0.870622,-1.1525180000000002,19.357142857142858,2,2.1708,2.02314,2.02314,1.1525180000000002,6.130434782608695,15,3886408.0,3.0,16.0,Diego Simeone,Diego Martínez,Juan Luis Pulido Santana,4-4-2 double 6,4-2-3-1,13.0,714.0,302000000.0,29.055565926202476,183.0,796.0,54800000.0,28.89975732686205,181.45454545454547,76.0
1269,Rayo Vallecano,Real Madrid,20:00,15,16,7,2,4,5,22,11,4,5,0,0,D,H,3,2,2022-11-07,1.8085,2.21264,1.46936,0.554096,7.888888888888889,4,0.9487,1.65854,0.915264,-0.554096,8.580645161290322,8,3886412.0,8.0,2.0,Andoni Iraola,Carlo Ancelotti,Juan Martínez Munuera,4-2-3-1,4-3-3 Attacking,367.0,418.0,57500000.0,28.26507373529961,179.63636363636363,135.0,648000000.0,27.1893472714828,181.1818181818182,754.0
1270,Elche,Girona,18:00,11,21,2,3,2,5,16,9,3,2,0,0,D,A,1,2,2022-11-08,2.3016,2.20883,2.20883,1.2943749999999998,10.75,6,0.5168999999999999,0.914455,0.914455,-1.2943749999999998,13.88888888888889,7,3886447.0,20.0,13.0,Sergio Mantecón,Míchel,Pablo González Fuertes,4-2-3-1,4-1-4-1,1531.0,12321.0,36000000.0,28.510235828510982,181.45454545454547,51.0,57000000.0,26.2004853462759,182.1818181818182,78.0
1271,Athletic Club,Real Valladolid,19:00,19,8,6,0,10,2,20,6,3,1,0,0,H,H,3,0,2022-11-08,0.1691,0.481138,0.481138,-2.176132,10.5,3,2.7446,2.65727,2.65727,2.176132,7.645161290322581,13,3886446.0,4.0,12.0,Ernesto Valverde,Pacheta,Isidro Díaz de Mera Escuderos,4-1-4-1,4-4-2,621.0,366.0,139800000.0,27.26053139194823,184.9090909090909,128.0,30200000.0,27.33121772136146,181.36363636363637,135.0
1272,Osasuna,Barcelona,20:30,15,9,3,3,2,5,15,6,4,4,0,2,H,A,1,2,2022-11-08,1.1402,1.01467,1.01467,-0.2209700000000001,15.533333333333331,7,1.544,1.23564,1.23564,0.2209700000000001,15.842105263157896,5,3886451.0,7.0,1.0,Jagoba Arrasate,Xavi,Jesús Gil Manzano,4-4-1-1,4-3-3 Attacking,331.0,131.0,81500000.0,28.11598531516396,180.45454545454547,23.0,384000000.0,27.61894094953643,181.72727272727272,758.0
1273,Almeria,Getafe,18:00,8,11,3,3,7,6,17,8,8,4,1,0,H,H,1,0,2022-11-09,1.3513,0.451929,0.451929,0.105636,14.526315789473683,1,1.1266,0.346293,0.346293,-0.105636,10.11111111111111,6,3886449.0,14.0,15.0,Rubi,Quique Sánchez Flores,Alejandro Muñiz Ruiz,4-3-3 Attacking,5-3-2,3302.0,3709.0,44000000.0,27.592060232717316,180.36363636363637,48.0,87500000.0,27.603260531391946,183.9090909090909,289.0
1274,Sevilla,Real Sociedad,18:00,6,17,3,9,2,1,9,12,2,2,2,0,A,A,1,2,2022-11-09,2.4463000000000004,2.18846,2.18846,1.49091,7.363636363636363,9,0.3838,0.69755,0.69755,-1.49091,19.473684210526315,5,3886455.0,18.0,3.0,Jorge Sampaoli,Imanol Alguacil,Carlos del Cerro Grande,4-2-3-1,4-3-1-2,368.0,681.0,98000000.0,29.73629519009396,183.63636363636363,430.0,210000000.0,26.800323564183937,184.27272727272728,186.0
1275,Espanyol,Villarreal,19:00,14,10,6,3,4,7,11,6,1,3,0,0,D,A,0,1,2022-11-09,1.2326,0.750078,0.750078,-0.0917879999999999,12.35,9,1.4162,0.841866,0.841866,0.0917879999999999,15.19047619047619,3,3886448.0,16.0,9.0,Diego Martínez,Quique Setién,Javier Iglesias Villanueva,4-2-3-1,4-3-3 Attacking,714.0,1050.0,58500000.0,28.04081886628088,181.0,77.0,134500000.0,29.18175595793666,180.45454545454547,158.0
1276,Mallorca,Atletico Madrid,20:30,9,17,3,5,2,5,14,17,5,3,0,0,H,H,1,0,2022-11-09,1.3525999999999998,1.50598,1.50598,0.0400500000000001,7.0,12,1.3402999999999998,1.46593,1.46593,-0.0400500000000001,17.823529411764707,9,3886450.0,11.0,5.0,Javier Aguirre,Diego Simeone,Mario Melero López,5-4-1,4-4-2 double 6,237.0,13.0,51500000.0,27.523862858565113,182.0,192.0,250000000.0,29.95233650675129,183.27272727272728,812.0
