Equipo,Fecha,hora,es_local,resultado_final,xpts_avg5,ppda_avg5,corners_avg5,faltas_avg5,amarillas_avg5,rojas_avg5,diff_xg_avg5,diff_tiros_puerta_avg5,diff_tiros_avg5,diff_pases_area_avg5,diff_xpts_avg5,diff_corners_avg5,diff_faltas_avg5,diff_amarillas_avg5,diff_ratio_presion_avg5,diff_dominio_ofensivo_avg5,diff_agresividad_ofensiva_avg5,diff_disciplina_avg5,xpts_ewma5,ppda_ewma5,corners_ewma5,faltas_ewma5,amarillas_ewma5,rojas_ewma5,diff_xg_ewma5,diff_tiros_puerta_ewma5,diff_tiros_ewma5,diff_pases_area_ewma5,diff_xpts_ewma5,diff_corners_ewma5,diff_faltas_ewma5,diff_amarillas_ewma5,diff_ratio_presion_ewma5,diff_dominio_ofensivo_ewma5,diff_agresividad_ofensiva_ewma5,diff_disciplina_ewma5,club_id,game_id,xi_market_value,xi_average_age,xi_average_height,xi_total_caps,formation,manager_name,ocupacion_estadio
Alaves,2019-10-29,18:00:00,1,D,1.2508200000000005,11.667417027417027,4.4,17.0,3.2,0.2,-0.6390122,-0.6,-4.0,-0.8,-0.3526799999999999,0.2,8.0,1.6,-0.6052914235522933,-5.439012200000001,-3.8,-2.0,1.1144833765178075,11.936312173735333,4.128232484885435,16.228674490677236,3.115581974292537,0.0658436213991769,-0.6212927839252147,-1.1944825483920134,-4.401310775796373,-1.186506122034243,-0.591396616369456,-0.5767921556673273,6.81435756744399,1.428644007519179,-2.0043860078621925,-6.209109681755833,-4.9781029314637015,-1.5603312503175333,1108,3208742,61500000.0,28.247899943998508,180.8181818181818,22.0,4-4-2 DOUBLE 6,asier garitano,0.8636592741935484
Alaves,2019-11-03,15:00:00,0,H,1.3226600000000002,10.586298146298144,4.6,17.6,3.0,0.0,-0.1728837999999999,0.8,-0.4,0.4,-0.1736399999999999,1.2,6.8,1.0,-0.3247335522510838,-0.172883800000001,0.8,-1.0,0.8686222510118717,10.3677978594133,4.085488323256957,18.485782993784824,3.077054649528358,0.0438957475994513,-0.8416661892834765,-0.796321698928009,-2.267540517197583,-2.124337414689496,-1.0798644109129707,0.6154718962217818,6.8762383782959935,0.9524293383461196,-1.9938255767881947,-5.2335441211705565,-1.652068620975801,-1.0402208335450225,1108,3208757,64000000.0,28.32082633314666,180.9090909090909,22.0,4-4-2,asier garitano,0.804133064516129
Alaves,2019-11-09,12:00:00,1,H,0.80988,10.593032153032151,4.0,17.8,3.0,0.0,-0.9909658,-0.8,-3.2,-0.8,-1.2046199999999998,-0.2,7.2,0.8,-1.3264986148857116,-4.990965800000001,-3.4,-0.8,0.6406815006745812,9.52914919022615,3.0569922155046383,17.99052199585655,2.7180364330189057,0.0292638317329675,-1.367350792855651,-1.5308811326186729,-4.178360344798389,-2.082891609792997,-1.570709607275314,-0.9230187358521452,5.917492252197329,-0.0317137744359201,-1.8512629065713184,-7.628602747447037,-5.101379080650535,-0.0268138890300149,1108,3208762,58500000.0,28.86491195320764,181.27272727272728,17.0,4-4-2 DOUBLE 6,asier garitano,0.8139112903225807
Alaves,2019-11-24,15:00:00,0,A,1.16342,9.204672364672366,3.8,18.8,3.0,0.0,-0.430291,-0.2,-1.6,-0.8,-0.5468400000000001,-1.0,6.4,0.4,-2.0057578741449715,-2.830291000000001,-2.6,-0.4,1.4039876671163876,9.007087114471755,4.037994810336426,18.99368133057104,2.812024288679271,0.0195092211553117,-0.0550091952371007,0.3127459115875513,-0.452240229865593,0.2780722601380017,-0.0834397381835427,-0.9486791572347636,5.611661501464886,-0.0211425162906134,-1.3011946714002796,-0.2291771649646925,-1.4009193871003571,-0.0178759260200099,1108,3208773,53000000.0,26.849355982826207,180.1818181818182,38.0,4-2-3-1,asier garitano,0.3182963709677419
Alaves,2019-11-30,12:00:00,1,A,0.99738,9.086616809116808,3.8,17.0,2.4,0.0,-0.6488989999999999,-1.2,-3.4,-0.8,-0.8709,-1.8,3.6,-0.2,-2.898813429700527,-4.848899,-5.2,0.2,1.3577584447442586,9.067224742981171,4.0253298735576175,16.32912088704736,2.5413495257861807,0.0130061474368744,-0.0844561301580672,-0.4581693922749658,-3.968160153243729,0.5187148400920011,-0.1234264921223617,-2.6324527714898425,4.074441000976592,0.3192383224729243,-2.485518669822409,-3.533901443309795,-6.600612924733571,-0.3452506173466733,1108,3208782,59000000.0,28.53636985875179,180.1818181818182,17.0,4-4-2,asier garitano,0.8215221774193548
Alaves,2019-12-07,15:00:00,0,H,1.05446,9.97995014245014,4.8,18.0,2.8,0.0,-0.4507658000000001,-1.0,-2.8,-1.4,-0.7276799999999999,-0.6,4.8,0.0,-3.73214676303386,-4.650765799999999,-3.4,0.0,1.076738963162839,11.93370538420967,5.683553249038412,16.88608059136491,3.0275663505241206,0.0086707649579163,-0.3826440867720448,-1.6387795948499773,-3.9787734354958193,-1.9875234399386656,-0.6545843280815744,-0.0883018476598953,5.049627333984395,0.5461588816486163,-5.012568002103829,-6.34894096220653,-4.067075283155715,-0.5635004115644489,1108,3208795,48800000.0,29.058552672515717,182.45454545454547,12.0,4-4-2,asier garitano,0.7446068548387097
Alaves,2019-12-13,20:00:00,1,D,1.0001,10.451443355119826,4.4,16.8,3.0,0.4,-0.6458692000000001,-1.4,-4.8,-1.0,-0.8612399999999998,-2.0,3.6,0.6,-3.85525287892935,-6.4458692,-6.8,-1.4,0.7528593087752261,11.151882020845663,4.455702166025609,16.924053727576606,3.3517109003494143,0.6724471766386109,-1.0077393911813632,-1.7591863965666517,-5.319182290330547,-1.991682293292444,-1.344589552054383,-1.3922012317732635,3.699751555989597,1.3641059210990776,-4.204457099441769,-8.318603974804354,-6.7113835221038105,-2.709000274376299,1108,3208802,58000000.0,27.79217223570406,182.0909090909091,33.0,4-4-2 DOUBLE 6,asier garitano,0.7846270161290323
Alaves,2019-12-21,15:00:00,0,H,1.3514399999999998,9.602501556178026,4.6,16.2,3.0,0.4,-0.0326946,-0.4,-1.8,-0.6,-0.1154399999999998,-0.8,2.2,0.8,-1.41128002408693,-2.4326946,-2.6,-1.6,1.1490728725168171,8.636968966278062,3.637134777350406,15.949369151717738,2.901140600232943,0.4482981177590739,-0.4561085941209089,-0.506124264377768,-1.2127881935536986,-1.3277881955282962,-0.5041930347029221,-0.2614674878488424,1.4665010373263985,0.5760706140660519,0.7482708363969981,-2.996684983202904,-1.474255681402541,-1.4726668495841997,1108,3208812,52700000.0,27.97560823844191,179.27272727272728,21.0,4-4-1-1,asier garitano,1.0
Alaves,2020-01-05,15:00:00,1,D,0.85634,12.400385154061627,4.2,14.2,3.2,0.4,-0.7466550000000002,-1.4,-3.8,-4.0,-1.0627799999999998,-0.4,1.4,1.2,-4.4329731457800525,-8.546655,-4.2,-2.0,0.9177485816778784,13.07543962831236,3.758089851566938,14.299579434478492,3.2674270668219623,0.2988654118393827,-0.6374483960806059,-0.6707495095851788,-1.8085254623691325,-4.8851921303521975,-0.951328689801948,0.1590216747674383,1.3110006915509325,1.0507137427107012,-4.60432737890994,-7.331165988801938,-1.649503787601694,-1.6484445663894665,1108,3208822,58300000.0,28.997075477568288,180.9090909090909,20.0,4-4-2 DOUBLE 6,asier garitano,0.6014112903225807
Alaves,2020-01-18,12:00:00,0,A,0.6387,12.249371640548112,4.0,15.6,4.2,0.4,-1.0624856,-1.4,-2.4,-5.4,-1.52862,0.2,1.8,1.8,-4.015292965599872,-8.862485600000001,-2.2,-2.2,0.6708657211185856,11.527770563019052,3.505393234377959,15.533052956318995,4.511618044547975,0.1992436078929218,-0.9991332640537371,-1.1138330063901192,-2.539016974912755,-5.256794753568132,-1.4784191265346325,-0.8939855501550411,1.8740004610339551,2.033809161807134,-3.9914735078618815,-8.794944992534626,-3.433002525067796,-1.7656297109263113,1108,3208837,60800000.0,28.683467114678614,182.0,20.0,4-4-2 DOUBLE 6,asier garitano,0.8491935483870968
Alaves,2020-01-25,17:30:00,1,A,0.8944199999999999,10.10353830721478,3.4,16.0,4.2,0.4,-0.7533316000000002,0.0,-2.8,-4.0,-1.01826,-1.0,2.0,2.0,-2.0894596322665384,-7.553331600000002,-3.8,-2.4,1.0450104807457237,9.997680375346036,4.33692882291864,17.022035304212665,4.341078696365317,0.1328290719286145,-0.4771721760358249,0.2574446624065871,-3.6926779832751695,-3.504529835712088,-0.7073127510230883,-0.9293237001033609,3.9160003073559695,2.0225394412047564,-2.8068156719079216,-7.674379995023084,-4.62200168337853,-1.8437531406175407,1108,3208842,64300000.0,28.130421255677927,182.1818181818182,20.0,4-4-2 DOUBLE 6,asier garitano,0.914969758064516
Alaves,2020-02-02,17:30:00,0,D,1.1208399999999998,10.142412987521684,4.4,14.6,3.8,0.0,-0.3210212000000002,0.4,-1.0,-2.6,-0.5133000000000001,0.4,1.4,1.6,-0.896755365205023,-3.921021200000001,-0.6,-1.2,1.1090736538304826,9.925989815448082,5.224619215279093,14.68135686947511,3.560719130910212,0.0885527146190763,-0.3502407840238833,0.1716297749377247,-2.128451988850114,-0.6696865571413926,-0.5381418340153922,0.3804508665977594,1.9440002049039808,1.681692960803171,-0.7461151008753046,-3.148379330015392,-1.7480011222523535,-1.5625020937450276,1108,3209799,68800000.0,27.813826146475016,183.1818181818182,35.0,5-3-2,asier garitano,1.0
Alaves,2020-02-07,20:00:00,1,H,0.89222,13.290984416093114,4.2,14.2,3.6,0.0,-0.5834714000000003,0.0,-4.4,-4.0,-0.9699000000000002,-1.0,1.8,1.6,-6.226072135391358,-8.983471400000003,-5.4,-1.2,1.0055157692203218,13.067326543632056,3.8164128101860624,13.78757124631674,2.7071460872734745,0.0590351430793842,-0.4551931893492555,0.1144198499584832,-4.752301325900076,-2.779791038094261,-0.7275612226769281,-1.4130327556014937,0.9626668032693207,0.7877953072021142,-5.828362448202584,-7.987285553343594,-6.16533408150157,-0.7083347291633519,1108,3209802,67300000.0,28.43830502146724,183.0909090909091,35.0,4-2-3-1,asier garitano,0.8613407258064516
Alaves,2020-02-15,12:00:00,0,H,1.3061,11.405771383511658,4.0,15.2,3.4,0.0,-0.1264482000000001,1.0,-3.0,-1.4,-0.15252,-1.6,2.8,1.4,-4.512908792250897,-4.5264482,-4.6,-1.0,1.5118438461468813,12.886989625579266,3.5442752067907084,14.525047497544495,2.8047640581823163,0.0393567620529228,0.1248672071004962,1.4096132333056557,-1.8348675506000511,-1.5198606920628412,0.2620591848820479,-1.6086885037343293,2.641777868846214,0.8585302048014096,-6.133477330075559,-3.229861035562396,-3.44355605433438,-0.8055564861089013,1108,3209963,80500000.0,28.24416651110696,182.8181818181818,35.0,4-4-2 DOUBLE 6,asier garitano,0.621421370967742
Alaves,2020-02-23,13:00:00,1,H,1.34682,10.705491793576895,4.4,14.6,2.4,0.0,-0.0329866000000001,0.2,-3.0,-0.4,-0.0574799999999998,-1.6,2.0,1.0,-3.095962535649469,-3.4329866,-4.6,-1.0,1.1347958974312544,10.235004577972386,4.029516804527139,14.683364998363,2.5365093721215444,0.0262378413686152,-0.3351535285996691,-1.0602578444628965,-2.5565783670667006,-1.346573794708561,-0.5110938767453013,-2.072459002489553,1.427851912564143,1.2390201365342732,-2.6493297143032475,-4.23830569037493,-4.629037369556253,-1.2037043240726009,1108,3209968,74800000.0,28.54881463505694,182.1818181818182,20.0,4-4-2 DOUBLE 6,asier garitano,0.9784274193548388
Alaves,2020-02-29,17:30:00,0,D,1.4757000000000002,11.365610841195942,3.6,14.0,2.4,0.0,0.1030695999999998,-0.6,-3.6,-0.4,0.1865400000000003,-2.8,1.4,0.6,-2.625312352499285,-3.8969304,-6.4,-0.6,1.56909726495417,10.236034798013335,3.353011203018093,15.455576665575332,3.024339581414363,0.0174918942457434,0.1922413142668871,-1.0401718963085975,-4.704385578044468,-0.8977158631390407,0.3442707488364659,-3.714972668326368,2.6185679417094283,0.8260134243561822,-1.12763617095186,-5.40986012691662,-8.419358246370836,-0.802469549381734,1108,3209982,69300000.0,29.668595606993964,183.0,20.0,4-4-2 DOUBLE 6,asier garitano,0.5061995967741936
Alaves,2020-03-06,20:00:00,1,D,1.4988800000000002,10.553916688272404,3.0,15.6,2.6,0.0,0.1213289999999998,-1.0,-6.0,-1.6,0.2331600000000002,-3.8,1.8,0.4,-3.726678628425649,-7.478671,-9.8,-0.4,1.4970981766361136,8.732069175687053,3.568674135345396,16.303717777050224,3.016226387609576,0.0116612628304956,0.1264672095112581,-1.3601145975390652,-6.802923718696312,-0.9318105754260272,0.240613832557644,-3.143315112217579,1.745711961139619,0.5506756162374549,-1.4622725601152036,-7.60826708461108,-9.946238830913892,-0.5349796995878228,1108,3209997,73000000.0,28.57221081451061,182.9090909090909,20.0,4-4-2 DOUBLE 6,asier garitano,0.7098286290322581
