Equipo,Fecha,hora,es_local,resultado_final,xpts_avg5,ppda_avg5,corners_avg5,faltas_avg5,amarillas_avg5,rojas_avg5,diff_xg_avg5,diff_tiros_puerta_avg5,diff_tiros_avg5,diff_pases_area_avg5,diff_xpts_avg5,diff_corners_avg5,diff_faltas_avg5,diff_amarillas_avg5,diff_ratio_presion_avg5,diff_dominio_ofensivo_avg5,diff_agresividad_ofensiva_avg5,diff_disciplina_avg5,xpts_ewma5,ppda_ewma5,corners_ewma5,faltas_ewma5,amarillas_ewma5,rojas_ewma5,diff_xg_ewma5,diff_tiros_puerta_ewma5,diff_tiros_ewma5,diff_pases_area_ewma5,diff_xpts_ewma5,diff_corners_ewma5,diff_faltas_ewma5,diff_amarillas_ewma5,diff_ratio_presion_ewma5,diff_dominio_ofensivo_ewma5,diff_agresividad_ofensiva_ewma5,diff_disciplina_ewma5
Rayo Vallecano,2022-09-10,12:00:00,1,H,1.06142,10.228241758241758,3.2,13.2,2.8,0.2,-0.6688392000000001,-1.6,-3.8,-2.2,-0.6551999999999998,-2.2,-1.2,0.2,0.847075325640543,-6.6688392000000025,-6.0,0.2,0.9580896131681124,9.514685180855407,3.0565457555292506,13.663311624880631,2.580441545896422,0.1537146254499864,-0.9519400163759235,-2.207029763872174,-3.2665951997386915,-1.768555141620182,-0.8860420467607153,-1.8567581445550951,-0.8197703087079536,0.19470758326754586,2.086442286255836,-5.9870903577347985,-5.123353344293788,-0.005919309679278377
Rayo Vallecano,2022-09-17,19:00:00,0,H,1.1077,9.845604395604397,3.2,16.0,3.8,0.2,-0.5924712000000001,-1.4,-5.4,-1.8,-0.5527799999999998,-3.0,1.8,1.4,0.8700853590853589,-7.792471200000001,-8.4,-1.0,1.0598930754454083,8.000266311046463,4.371030503686168,16.44220774992042,3.3869610305976146,0.10247641696665762,-0.6914166775839491,-0.804686509248116,-3.177730133159128,-1.1790367610801213,-0.6625946978404769,-1.2378387630367302,3.1201531275280305,1.1298050555116972,2.42429485750389,-5.0481835718232,-4.415568896195859,-1.0039462064528522
Rayo Vallecano,2022-10-03,19:00:00,1,H,1.0041,8.881604395604395,4.6,15.8,3.0,0.2,-0.7827552000000002,-1.6,-2.6,0.2,-0.7862999999999998,-0.4,2.2,1.0,3.5587606837606836,-3.1827552000000017,-3.0,-1.0,0.8323953836302723,7.626844207364309,5.247353669124111,15.294805166613614,2.9246406870650765,0.06831761131110509,-0.9780044517226327,-2.203124339498744,-3.118486755439419,-0.11935784072008104,-1.1361297985603178,0.8414408246421796,2.0801020850186873,1.0865367036744649,3.6720695875422757,-4.215849047882133,-2.27704593079724,-1.0026308043019014
Rayo Vallecano,2022-10-08,12:00:00,0,H,0.7956200000000001,5.688597402597403,6.8,13.4,2.2,0.0,-0.9962098000000001,-1.2,0.4,1.6,-1.1824199999999998,3.0,-1.6,-1.0,6.337878787878788,1.0037901999999987,3.4,1.0,0.8912969224201817,6.326987047333782,7.831569112749408,11.863203444409077,2.283093791376718,0.0455450742074034,-0.7431346344817553,-0.13541622633249628,1.2543421630403868,1.9204281061866126,-0.9691198657068786,3.894293883094786,-3.2799319433208742,-1.6089755308836897,5.890807334455793,2.431635634745244,5.148636046135173,1.6649127971320654
Rayo Vallecano,2022-10-14,19:00:00,1,D,0.77138,5.49774025974026,6.6,13.6,2.4,0.0,-1.0307652,-0.4,-0.4,1.6,-1.2356999999999998,2.0,-2.2,-1.0,5.102810004810005,0.16923479999999813,1.6,1.4,0.9857979482801211,5.804658031555855,7.221046075166273,11.908802296272718,2.1887291942511453,0.030363382804935602,-0.5499890896545037,-0.09027748422166419,1.502894775360258,2.6136187374577418,-0.7571799104712525,2.2628625887298575,-5.519954628880583,-1.7393170205891266,5.3899209390199125,3.5665244231634947,3.7657573640901156,2.4432751980880436
Rayo Vallecano,2022-10-18,19:00:00,0,D,1.1935,5.598175042348956,7.4,13.0,2.4,0.0,-0.28698340000000017,0.2,3.2,3.2,-0.3361799999999998,3.4,-3.4,-1.2,8.349708555534642,6.113016599999998,6.6,1.6,1.3714319655200806,6.420496658718396,6.147364050110848,12.272534864181813,2.125819462834097,0.020242255203290403,-0.12541739310300254,-0.060184989481109466,4.335263183573505,3.075745824971828,0.02401339301916483,2.5085750591532383,-5.0133030859203895,-1.4928780137260844,9.514778210554338,7.285591615442329,6.8438382427267435,1.9621834653920291
Rayo Vallecano,2022-10-22,12:00:00,1,H,1.3554000000000002,7.756270280444194,6.8,10.8,1.4,0.0,-0.09253960000000012,-0.2,4.2,3.4,-0.012479999999999691,3.6,-5.6,-2.4,7.0154228412489275,7.507460399999998,7.8,2.8,1.6052879770133872,9.534299359780519,5.431576033407232,11.848356576121208,1.4172129752227316,0.013494836802193603,0.1836714045979983,-0.04012332632073965,3.5568421223823368,2.3838305499812193,0.48360892867944333,2.005716706102159,-3.34220205728026,-1.995252009150723,5.152709283226701,6.1243440769615525,5.562558828484496,2.3081223102613526
Rayo Vallecano,2022-10-29,16:30:00,0,A,1.8668,7.564885665059579,7.4,10.8,1.2,0.2,0.8662897999999999,3.0,9.8,5.6,0.9832200000000004,4.4,-5.4,-3.2,10.097283647109734,16.2662898,14.2,4.0,2.048325318008925,8.330558547545987,6.954384022271489,12.23223771741414,1.278141983481821,0.3423298912014624,1.2034366030653323,3.63991778245284,10.704561414921557,5.922553699987479,1.2875059524529624,4.337144470734772,-1.8948013715201737,-2.3301680061004824,10.627447214458826,17.83055171797437,15.04170588565633,3.2054148735075687
Rayo Vallecano,2022-11-07,20:00:00,1,H,1.88184,8.162288262462177,6.0,13.8,1.2,0.2,0.8800448,2.4,8.8,3.2,1.0133400000000001,2.4,-0.4,-2.8,8.688769938596025,12.880044799999999,11.2,3.6,1.7269835453392834,7.79180093645923,6.6362560148476595,14.821491811609427,1.1854279889878807,0.22821992746764164,0.734084402043555,2.7599451883018937,8.803040943281038,1.9483691333249866,0.6968373016353084,2.891429647156515,2.403465752319884,-3.220112004066988,8.180202904877314,11.485494478649581,11.694470590437554,3.8036099156717125
Rayo Vallecano,2022-11-10,18:00:00,1,D,1.8366200000000004,8.926417294720242,5.6,15.8,1.6,0.2,0.8019643999999999,3.4,8.2,3.2,0.9080400000000003,2.4,3.8,-2.6,7.672789054486108,12.201964399999998,10.6,3.0,1.4675556968928558,8.054749011402928,5.75750400989844,17.214327874406287,2.123618659325254,0.1521466183117611,0.30468960136237,3.506630125534596,5.5353606288540265,2.6322460888833246,0.17795820109020571,1.594286431437677,5.268977168213256,-2.4800746693779923,5.222883179117732,8.472296319099721,7.1296470602917035,2.8690732771144756
Rayo Vallecano,2022-12-29,16:00:00,0,D,1.61826,8.373125369254401,5.8,17.0,2.6,0.2,0.6101986,3.4,6.0,1.6,0.4966800000000003,2.2,5.2,-1.2,5.5862259074881795,8.210198599999998,8.2,1.6,1.3286704645952372,6.998404102840048,5.505002673265627,17.80955191627086,3.749079106216836,0.1014310788745074,0.12475873424158,2.3377534170230643,3.3569070859026846,0.4214973925888834,-0.03816119927319622,1.729524287625118,4.5126514454755045,0.3466168870813384,5.925814458956335,3.9031632127331486,5.086431373527803,-0.08728448192368266
Rayo Vallecano,2023-01-08,15:15:00,1,A,1.33688,7.660744416873451,5.8,17.6,3.0,0.2,0.2604307999999999,2.8,4.8,1.2,-0.07343999999999981,2.4,5.2,-0.8,5.387784349046622,6.2604308,7.2,1.2,1.1078136430634915,8.732269401893365,5.003335115510419,16.539701277513906,3.166052737477891,0.06762071924967161,-0.23249084383894664,0.5585022780153763,0.9046047239351236,-0.05233507160741102,-0.5080407995154641,1.8196828584167455,3.00843429698367,-0.102255408612441,2.429330851425436,0.6197788084887663,2.724287582351869,0.27514367871754486
Rayo Vallecano,2023-01-14,13:00:00,0,A,1.1384,7.930674486803518,4.8,17.0,3.4,0.0,-0.2572302000000001,0.6,0.0,-1.4,-0.4203599999999998,0.2,3.8,0.0,1.941663802926076,-1.6572302000000014,0.2,0.0,1.3858757620423279,8.245755358838,5.00222341034028,14.359800851675939,3.1107018249852607,0.04508047949978108,0.06322677077403557,0.3723348520102509,0.9364031492900824,-0.03489004773827402,0.04820613365635723,0.5464552389444971,0.005622864655780102,0.2651630609250393,3.0683273497237407,0.9647398723258437,1.4828583882345796,-0.14990421418830338
Rayo Vallecano,2023-01-21,13:00:00,1,A,1.30832,7.709029465158497,5.2,16.6,3.6,0.0,-0.10451600000000008,1.2,-0.2,0.8,-0.08585999999999983,1.0,1.8,1.0,1.6017703630326359,0.4954839999999983,0.8,-1.0,1.5685505080282187,7.365857107912203,6.001482273560187,15.57320056778396,2.7404678833235074,0.030053652999854054,0.22846818051602374,1.581556568006834,1.9576020995267216,1.6434066348411505,0.42813742243757147,1.6976368259629981,0.33708190977052005,0.1767753739500262,2.5743005952315228,3.829476914883896,3.6552389254897197,-0.09993614279220227
Rayo Vallecano,2023-01-30,20:00:00,0,A,1.25082,7.9929004329004325,5.0,14.4,2.8,0.0,-0.15255400000000008,-0.8,0.4,0.4,-0.1986599999999998,1.0,-0.4,1.2,1.4512327286240336,0.647445999999998,1.4,-1.2,1.2661003386854792,8.243904738608135,5.000988182373459,14.04880037852264,1.8269785888823384,0.02003576866656937,-0.11245121298931751,-0.6122956213287771,1.9717347330178145,1.7622710898941003,-0.18917505170828564,0.7984245506419989,0.22472127318034674,0.11785024930001749,1.234718915339534,3.6215546099225966,2.7701592836598135,-0.06662409519480152
Rayo Vallecano,2023-02-06,20:00:00,1,H,1.2488,8.995757575757576,4.8,14.2,2.0,0.0,-0.17886400000000008,-0.8,0.4,-0.6,-0.22133999999999981,0.4,0.4,0.2,-0.6367693417693412,-0.37886400000000187,0.8,-0.2,1.1910002257903196,8.795936492405424,4.667325454915639,15.365866919015096,2.217985725921559,0.013357179111046249,-0.19718514199287834,-0.40819708088585144,0.9811564886785433,-1.8251526067372663,-0.32071670113885714,0.19894970042799937,2.483147515453564,0.41190016620001163,-0.21296516755142159,-1.041181260051601,1.1801061891065427,-0.37774939679653435
Rayo Vallecano,2023-02-12,13:00:00,0,D,1.3910799999999999,8.10748171368861,4.6,14.6,2.2,0.0,0.011593999999999905,1.0,1.4,-0.2,0.0762000000000002,-0.8,1.8,0.4,0.6372772712877663,1.2115939999999985,0.6,-0.4,1.2531668171935464,8.45016455815534,4.1115503032770935,15.577244612676733,2.4786571506143726,0.008904786074030833,-0.12969009466191897,1.7278686127427656,0.987437659119029,-0.8834350711581778,-0.20051113409257146,-1.200700199714667,3.9887650103023757,0.2746001108000078,0.4602221221821106,-0.025687506701066898,-0.2132625405956381,-0.2518329311976896
Rayo Vallecano,2023-02-19,15:15:00,1,D,1.3477,8.322936259143157,4.8,16.4,2.4,0.0,-0.02577240000000012,1.0,2.4,-0.2,-0.006779999999999786,-0.2,2.6,0.2,-0.3153201313096366,2.174227599999999,2.2,0.2,1.410477878129031,8.416776372103559,4.741033535518063,16.718163075117822,2.985771433742915,0.005936524049353889,0.06948327022538733,1.1519124084951773,2.6582917727460194,-0.5889567141054519,0.11492591060495239,-0.46713346647644466,1.992510006868251,0.18306674053333855,0.16792585923251846,2.138818328865956,2.1911583062695743,0.49877804586820684
Rayo Vallecano,2023-02-25,15:15:00,0,H,1.3911,8.58633952254642,4.6,15.8,2.8,0.0,0.042142799999999835,0.8,3.8,-1.8,0.07026000000000021,-0.2,4.2,0.8,-0.09544580273965604,2.0421427999999997,3.6,-0.4,1.6572852520860208,7.918876555761347,5.494022357012042,16.14544205007855,3.323847622495277,0.00395768269956926,0.34583118015025816,1.7679416056634516,5.43886118183068,-1.3926378094036347,0.6010172737366349,1.0219110223490369,4.328340004578834,1.1220444936888925,1.0071568158540085,4.392054552577305,6.460772204179716,-0.6674813027545288
Rayo Vallecano,2023-03-05,17:30:00,1,D,1.4303,7.53416560950294,5.2,17.4,3.6,0.2,0.11915179999999984,1.6,4.6,-1.8,0.17544000000000018,0.4,4.2,1.0,0.587552483063679,2.9191518000000003,5.0,-1.0,1.3905901680573471,6.858961182101768,5.662681571341362,17.096961366719036,3.549231748330185,0.3359717884663795,0.09413912010017214,0.8452944037756347,5.625907454553786,-0.26175853960242323,0.10137818249108999,1.3479406815660246,2.8855600030525563,1.081362995792595,1.328286872093416,5.458288035051536,6.973848136119811,-1.444987535169686
Rayo Vallecano,2023-03-11,17:30:00,0,H,1.41794,7.5319433872807195,5.8,15.6,3.2,0.2,0.11190819999999987,1.4,5.2,-0.4,0.14328000000000024,0.2,1.2,1.0,0.2314413719525678,4.9119082,5.4,-0.6,1.253393445371565,7.868937084364143,6.1084543808942415,14.397974244479359,2.699487832220124,0.22398119231091967,-0.07153091993321851,0.23019626918375652,4.4172716363691915,-0.8411723597349487,-0.18061454500593993,0.2319604543773499,-0.7429599979649621,1.0542419971950634,-0.744105048234019,3.504568356701024,4.649232090746541,-0.6299916901131242
Rayo Vallecano,2023-03-18,15:15:00,1,D,1.2214399999999999,7.475871423262727,6.6,14.8,3.2,0.2,-0.17723080000000008,-0.4,4.4,-1.0,-0.2735399999999998,1.8,-0.4,1.2,0.30780319104302245,3.2227691999999997,6.2,-0.8,0.9672622969143767,7.738711679431168,6.405636253929495,13.598649496319574,2.799658554813416,0.14932079487394648,-0.5278189466221457,-0.8465358205441623,1.9448477575794612,-1.2274482398232993,-0.8018096966706266,1.4879736362515665,-0.8286399986433082,1.0361613314633757,0.23339856687780336,0.18958057113401638,3.432821393831028,-0.7533277934087494
Rayo Vallecano,2023-04-03,19:00:00,0,D,1.18316,7.494760312151615,6.0,14.0,2.8,0.2,-0.22854680000000002,-0.6,3.8,-0.2,-0.34667999999999977,1.2,-0.2,1.2,0.2152911137483363,3.3714531999999986,5.0,-1.2,1.1560748646095844,7.973955934435594,5.27042416928633,14.065766330879717,2.5331057032089443,0.09954719658263099,-0.28146263108143044,-0.8976905470294416,2.296565171719641,0.5150345067844669,-0.4078397977804179,0.32531575750104447,-0.8857599990955389,0.6907742209755839,-0.13747663979483002,2.530137047422677,2.6218809292206857,-0.5022185289391664
Rayo Vallecano,2023-04-09,19:00:00,1,A,0.78994,7.503693314633006,5.2,14.2,2.6,0.2,-0.8214152,-1.6,-0.6,-0.2,-1.1681399999999997,-1.6,-1.8,0.8,-0.2853810191678356,-1.621415200000002,-2.2,-0.8,0.8323165764063897,7.638551268118353,4.513616112857553,14.710510887253147,2.6887371354726297,0.066364797721754,-0.876246754054287,-1.2651270313529612,-2.1356232188535724,-0.6566436621436886,-1.1165931985202786,-3.11645616166597,-0.2571733327303594,0.7938494806503893,-0.030898405024510245,-3.6685136350515486,-5.252079380519543,-0.6681456859594443
Rayo Vallecano,2023-04-14,19:00:00,1,H,0.675,9.651519401589528,5.6,12.0,1.8,0.2,-1.099751,-1.6,-1.6,-1.0,-1.4503799999999998,-0.8,-1.6,0.6,0.37870356385082893,-3.6997510000000027,-2.4,-0.6,0.6490443842709265,10.251787801933975,5.675744075238369,12.473673924835431,1.79249142364842,0.3775765318145027,-1.184472502702858,-1.1767513542353076,-1.0904154792357152,-1.1044291080957924,-1.5140954656801857,-0.07763744111064685,0.16188444484642703,0.5292329871002596,1.7430576965388442,-3.3793170900343665,-1.168052920346363,-1.112097123972963
Rayo Vallecano,2023-04-22,16:30:00,0,H,0.88354,9.170711320781447,4.6,13.8,2.0,0.2,-0.8769414,-1.6,-1.2,-0.6,-1.0294199999999996,-0.6,0.4,0.2,1.1955116446589098,-2.676941400000002,-1.8,-0.6,1.1065962561806177,9.329474696238812,4.450496050158914,14.315782616556955,1.8616609490989466,0.25171768787633514,-0.5525893351352387,-1.1178342361568718,0.606389680509523,-0.7362860720638617,-0.5559969771201239,-0.3850916274070979,0.774589629897618,0.019488658066839748,0.8937556360764014,-0.6824857266895772,0.22129805310242456,-0.40806474931530873
Rayo Vallecano,2023-04-26,20:00:00,1,H,0.9729999999999999,8.925059146868403,3.8,15.2,1.8,0.2,-0.6798304,-0.8,-0.6,-1.2,-0.8057399999999998,-1.4,0.8,0.2,0.18055775796589302,-2.4798304000000018,-2.0,-0.6,1.0184975041204118,8.302983130825876,3.9669973667726093,15.87718841103797,1.9077739660659647,0.16781179191755677,-0.5200062234234925,-0.411889490771248,0.40425978700634874,-2.1575240480425744,-0.679264651413416,-0.256727751604732,0.8497264199317454,0.34632577204455983,-0.3662841214036109,-2.2732704844597182,0.14753203540161638,-0.6053764995435391
Rayo Vallecano,2023-04-29,14:15:00,0,H,0.89702,9.520785642594898,3.8,14.2,1.6,0.2,-0.7516032000000001,-0.4,-1.4,-2.4,-0.9495599999999996,-2.2,0.2,-0.4,-0.5758312636405198,-4.551603200000002,-3.6,0.0,1.0635983360802745,9.34301439490956,3.64466491118174,13.918125607358647,1.6051826440439765,0.11187452794503785,-0.3958754822823284,0.058740339485834625,-0.06382680866243412,-2.105016032028383,-0.5658431009422773,-2.1711518344031546,-0.7668490533788362,-0.7691161519702934,-1.7979134679931277,-2.5647183229731465,-2.2349786430655887,0.5964156669709739
Rayo Vallecano,2023-05-04,20:00:00,1,H,0.8825999999999998,9.159669687930558,4.8,14.2,1.4,0.4,-0.9013686,-1.2,0.0,-2.6,-0.98586,0.8,0.6,-0.4,0.7819513576904884,-3.501368600000002,0.8,-0.4,0.7466322240535164,7.94939698399376,5.09644327412116,14.6120837382391,1.736788429362651,0.40791635196335857,-1.202130988188219,-1.9608397736761103,-1.3758845391082895,-2.7366773546855887,-1.2824287339615186,0.2192321103978967,0.48876729774744243,-0.17941076798019567,1.125114745061638,-5.314692881982097,-1.1566524287103928,-0.602389555352684
Rayo Vallecano,2023-05-15,19:00:00,0,H,1.26272,7.542588942588942,3.8,16.2,1.4,0.2,-0.34141320000000014,-0.6,1.6,-1.8,-0.20297999999999988,-0.6,1.0,-0.4,-0.5272278439174991,-0.5414132000000016,1.0,0.0,1.2254548160356777,7.763883703614889,4.397628849414107,15.741389158826069,1.1578589529084342,0.2719442346422391,-0.46846965879214614,-0.640559849117407,2.0827436405944737,-1.157784903123726,-0.3198524893076792,-0.18717859306806883,1.3258448651649617,-0.11960717865346379,0.33176779391629735,0.45648907867860133,1.8955650475264045,-0.4015930369017894
Rayo Vallecano,2023-05-21,12:00:00,1,A,0.9951800000000001,7.740857340857341,4.4,14.4,1.4,0.4,-0.6789286000000001,-0.6,1.8,-2.4,-0.7594799999999999,-0.6,0.2,-0.4,0.40166165255094466,-1.2789286000000017,1.2,-0.4,1.0449698773571185,8.001319294473419,4.598419232942739,13.49425943921738,1.4385726352722896,0.5146294897614927,-0.6377797725280974,-0.7603732327449381,3.0551624270629825,-1.771856602082484,-0.6873349928717862,-0.4581190620453792,0.2172299101099746,-0.4130714524356425,1.501044861775443,0.6455260524524016,2.597043365017603,-0.601062024601193
Rayo Vallecano,2023-05-24,17:30:00,0,H,1.18988,7.76085734085734,4.6,12.2,1.4,0.4,-0.48295460000000023,-1.0,2.8,0.2,-0.39293999999999996,-0.6,-0.6,-0.6,2.045298016187308,2.5170453999999984,2.2,-0.2,1.3019132515714125,7.450879529648946,4.398946155295159,11.66283962614492,1.6257150901815265,0.34308632650766185,-0.25017651501873167,-0.8402488218299589,3.7034416180419885,1.4854289319450105,-0.15592332858119085,-0.30541270803025283,-0.8551800599266836,-0.2753809682904284,2.77796930178969,4.938694034968268,3.3980289100117353,-0.40070801640079534
Rayo Vallecano,2023-05-28,17:00:00,1,H,1.0325,7.773539253539253,4.4,13.0,1.8,0.4,-0.6967112000000001,-0.6,3.6,-1.6,-0.7412400000000001,0.0,0.8,0.4,3.0102351511244434,1.303288799999999,3.6,-1.2,0.9902421677142751,8.796081848594792,3.5992974368634396,12.441893084096614,2.083810060121018,0.2287242176717746,-0.5722500100124878,0.4398341187800273,3.4689610786946594,-2.6763807120366594,-0.7974488857207941,-1.2036084720201685,0.4298799600488775,0.4830793544730477,1.9064840390309647,0.22033035664551237,2.2653526066744907,-0.933805344267197
Rayo Vallecano,2023-06-04,18:00:00,0,H,1.36854,9.274440154440153,3.6,11.6,2.0,0.2,-0.02515100000000008,1.0,6.0,-0.2,-0.01637999999999993,-1.4,0.2,-0.2,0.21600091689020945,5.774848999999998,4.6,-0.2,1.2577947784761834,10.086276787952084,3.7328649579089603,11.294595389397744,2.3892067067473457,0.1524828117811831,-0.20044700667499188,0.9598894125200181,4.97930738579644,-0.7842538080244399,-0.22873259048052946,-1.4690723146801123,0.28658664003258505,-0.3446137636846348,-1.0623439739793563,3.994606571097008,3.5102350711163273,0.04412977048853528
Rayo Vallecano,2024-08-18,17:00:00,0,A,1.03864,9.075868725868725,4.2,11.0,2.0,0.2,-0.4671596000000001,0.6,6.6,-1.0,-0.68598,-0.4,-0.2,-0.2,1.4331399847189323,5.132840399999998,6.2,-0.2,1.0163965189841224,8.857517858634724,4.488576638605974,12.529730259598496,1.5928044711648972,0.10165520785412206,-0.537361337783328,0.6399262750133455,7.319538257197626,-1.18950253868296,-0.7333883936536862,0.3539517902132583,0.5243910933550567,-0.2297425091230899,0.9020270942701722,5.592674380731339,7.673490047410885,0.029419846992356856
Rayo Vallecano,2024-08-24,19:30:00,0,D,1.17774,8.81093366093366,4.2,13.4,2.4,0.0,-0.2647996,0.8,5.8,-0.8,-0.39569999999999994,-1.2,1.6,0.4,0.4349171549171551,4.735200399999999,4.6,-0.4,1.1374310126560818,8.288850289594867,4.659051092403983,15.353153506398998,2.395202980776598,0.06777013856941472,-0.346440891855552,0.42661751667556375,5.213025504798418,-1.4596683591219735,-0.47922559576912416,-1.4306988065244943,2.6829273955700375,0.51350499391794,0.21751301234173115,3.406916253820893,3.7823266982739243,-0.6470534353384287
Rayo Vallecano,2024-08-27,19:30:00,1,A,0.9812200000000001,8.27170289170289,3.8,15.4,2.4,0.0,-0.44013500000000005,1.2,3.0,-3.0,-0.7359,-1.4,2.6,0.6,-0.22308527743310327,-0.44013500000000183,1.6,-0.6,1.0360206751040546,6.7438489110119635,3.772700728269322,16.235435670932667,2.2634686538510653,0.045180092379609814,-0.3481762612370347,0.6177450111170425,0.4753503365322791,-1.973112239414649,-0.5841837305127495,-1.2871325376829963,2.4552849303800253,0.6756699959452934,0.8256106815834507,-1.8459381641194041,-0.8117822011507165,-0.7647022902256192
Rayo Vallecano,2024-08-31,17:15:00,0,H,1.00034,7.544993829699711,4.6,16.0,2.4,0.0,-0.422105,0.4,-0.4,-1.0,-0.6884399999999997,-0.8,3.2,0.6,0.05362378457007635,-1.8221050000000016,-1.2,-0.6,0.8448471167360365,7.113546332831505,4.5151338188462145,16.490290447288444,2.508979102567377,0.030120061586406545,-0.6075331741580232,0.0784966740780284,-4.349766442311814,-1.6487414929430995,-1.003855820341833,-0.8580883584553309,3.6368566202533503,1.1171133306301957,1.0660933955654381,-6.606041109412936,-5.2078548007671435,-1.1764681934837462
Rayo Vallecano,2024-09-16,19:00:00,1,H,0.7857799999999999,6.4806260136077585,5.2,17.4,2.2,0.0,-0.6983348000000001,0.0,-0.6,-2.2,-1.13406,0.4,3.6,0.8,2.041801124471554,-3.4983348000000007,-0.2,-0.8,0.8032647444906911,7.190640083956636,5.343422545897477,16.326860298192297,2.3393194017115846,0.020080041057604366,-0.6843521161053487,0.05233111605201894,-0.5665109615412098,-2.0991609952954,-1.1090372135612223,0.7612744276964459,3.091237746835567,0.4114088870867972,1.6910244968794221,-3.350024072941957,0.1947634661552371,-0.45097879565583093
Rayo Vallecano,2024-09-22,19:00:00,1,D,1.11688,6.076816489798235,5.4,16.8,2.8,0.0,-0.26529300000000006,0.8,-0.6,-0.2,-0.45977999999999997,0.2,2.8,1.0,1.786123468793899,-1.0652930000000018,-0.4,-1.0,1.2652098296604608,6.254077516288551,5.895615030598318,14.884573532128199,2.559546267807723,0.013386694038402912,-0.1382284107368993,1.3682207440346792,3.6223260256391936,1.2672260031363998,-0.19645814237414827,1.507516285130964,1.0608251645570452,0.6076059247245315,2.311476648713265,4.751323618038694,5.129842310770158,-0.633985863770554
Rayo Vallecano,2024-09-25,17:00:00,0,D,1.3035999999999999,7.056037269019013,5.0,14.4,2.0,0.0,-0.04528220000000007,0.4,0.2,-1.0,-0.09815999999999984,1.0,0.8,0.6,2.46690268957312,-0.8452822000000012,1.2,-0.6,1.614506553106974,8.18525802673205,4.930410020398879,12.9230490214188,1.7063641785384824,0.00892446269226861,0.28633239284206713,0.2454804960231196,4.081550683759462,-1.1551826645757335,0.4814279050839011,0.6716775234206429,-0.2927832236286364,0.405070616483021,2.291778083269161,3.2127004120257974,4.753228207180106,-0.42265724251370274
Rayo Vallecano,2024-09-28,14:15:00,1,D,1.16984,9.013268038249782,5.2,14.0,2.4,0.0,-0.3309860000000001,0.2,0.2,-1.2,-0.45179999999999987,1.0,2.0,0.6,0.41854148555974185,-1.3309860000000004,1.2,-0.6,1.131137702071316,9.936838684488034,4.286940013599253,13.948699347612536,2.4709094523589883,0.005949641794845741,-0.40250040477195526,0.1636536640154131,-0.2789662108270248,-2.1034551097171557,-0.5331480632773993,0.11445168228042868,2.4714778509142423,0.6033804109886807,-1.2054812778205586,-2.7849217253161336,-0.16451452854659543,-0.6151048283424685
Rayo Vallecano,2024-10-05,16:30:00,0,A,1.39848,9.556965517241379,5.0,13.0,2.2,0.0,-0.04574980000000008,1.0,3.4,-1.4,0.021120000000000073,1.0,1.8,0.4,0.7853201970443358,1.9542501999999995,4.4,-0.4,1.2893251347142107,10.148368646801547,4.5246266757328355,13.299132898408358,2.313939634905992,0.003966427863230495,-0.16835560318130355,1.109102442676942,0.4806891927819834,-2.0689700731447704,-0.18163204218493295,0.0763011215202858,3.3143185672761613,0.7355869406591204,0.3233299417704212,-1.756636483544089,0.5569903143022696,-0.7434032188949791
Rayo Vallecano,2024-10-20,12:00:00,0,H,1.52908,9.402285714285714,6.2,13.4,2.2,0.0,0.11965619999999991,0.6,2.8,-0.6,0.2875800000000001,1.8,2.4,0.2,1.1411904761904768,2.319656199999999,4.6,-0.2,1.317250089809474,8.956055288343888,7.349751117155224,14.866088598938907,2.2092930899373284,0.0026442852421536636,-0.11589040212086907,0.07273496178462813,1.653792795187989,-1.0459800487631805,-0.11678802812328867,2.7175340810135236,3.876212378184108,-0.1762753728939196,1.7889659929263124,0.4919223443039402,4.371326876201513,0.17106452073668055
Rayo Vallecano,2024-10-26,14:15:00,1,H,1.12016,10.431358395989974,5.2,13.6,1.8,0.0,-0.5223086,-0.8,-1.4,-3.2,-0.56412,-0.2,3.8,0.0,0.9960393631136675,-5.122308600000001,-1.6,0.0,0.926333393206316,9.14614212205382,5.56650074477015,14.244059065959274,1.8061953932915524,0.0017628568281024427,-0.8291952680805792,-0.9515100254769145,-1.897471469874674,-2.3639866991754537,-0.9544586854155258,-0.5216439459909838,3.917474918789406,-0.11751691526261307,2.1348524576165104,-5.0906534371307055,-2.4191154158656576,0.11404301382445371
Rayo Vallecano,2024-11-08,20:00:00,1,A,1.17654,10.242887218045112,5.8,13.4,2.2,0.2,-0.3456692000000001,-1.0,-2.2,-3.2,-0.4709999999999999,0.8,3.2,-0.4,0.019748636296624867,-5.745669200000001,-1.4,0.0,1.4825555954708776,9.799182467334127,5.711000496513433,12.16270604397285,1.870796928861035,0.33450857121873495,0.12008682127961368,-1.6343400169846096,-0.9316476465831163,-3.575991132783636,0.13129420972298278,0.9855707026726773,0.6116499458596043,-0.7450112768417421,0.5468774111762538,-4.387551958087138,0.05392305608956138,0.07602867588296915
