,FTR,game_id,HTR,home_team,home_club_id,home_manager,home_formation,home_shots_last_5,home_shots_target_last_5,home_corners_last_5,home_fouls_last_5,home_yellow_cards_last_5,home_red_cards_last_5,home_xp_last_5,home_xg_last_5,home_np_xg_last_5,home_ppda_last_5,home_deep_completions_last_5,home_shots_ewm_5,home_shots_target_ewm_5,home_corners_ewm_5,home_fouls_ewm_5,home_yellow_cards_ewm_5,home_red_cards_ewm_5,home_xp_ewm_5,home_xg_ewm_5,home_np_xg_ewm_5,home_ppda_ewm_5,home_deep_completions_ewm_5,home_position_last,away_team,away_club_id,away_manager,away_formation,away_shots_last_5,away_shots_target_last_5,away_corners_last_5,away_fouls_last_5,away_yellow_cards_last_5,away_red_cards_last_5,away_xp_last_5,away_xg_last_5,away_np_xg_last_5,away_ppda_last_5,away_deep_completions_last_5,away_shots_ewm_5,away_shots_target_ewm_5,away_corners_ewm_5,away_fouls_ewm_5,away_yellow_cards_ewm_5,away_red_cards_ewm_5,away_xp_ewm_5,away_xg_ewm_5,away_np_xg_ewm_5,away_ppda_ewm_5,away_deep_completions_ewm_5,away_position_last,shots_last_5_diff,shots_target_last_5_diff,corners_last_5_diff,fouls_last_5_diff,yellow_cards_last_5_diff,red_cards_last_5_diff,xp_last_5_diff,xg_last_5_diff,np_xg_last_5_diff,ppda_last_5_diff,deep_completions_last_5_diff,shots_ewm_5_diff,ppda_ewm_5_diff,shots_target_ewm_5_diff,corners_ewm_5_diff,fouls_ewm_5_diff,yellow_cards_ewm_5_diff,red_cards_ewm_5_diff,xp_ewm_5_diff,xg_ewm_5_diff,np_xg_ewm_5_diff,deep_completions_ewm_5_diff,table_position_diff,table_position_abs_diff,shots_last_5_abs_diff,shots_target_last_5_abs_diff,corners_last_5_abs_diff,fouls_last_5_abs_diff,yellow_cards_last_5_abs_diff,red_cards_last_5_abs_diff,xp_last_5_abs_diff,xg_last_5_abs_diff,np_xg_last_5_abs_diff,ppda_last_5_abs_diff,deep_completions_last_5_abs_diff,xg_ewm_5_abs_diff,xp_ewm_5_abs_diff,shots_ewm_5_abs_diff,ppda_ewm_5_abs_diff,np_xg_ewm_5_abs_diff,deep_completions_ewm_5_abs_diff,corners_ewm_5_abs_diff,fouls_ewm_5_abs_diff,yellow_cards_ewm_5_abs_diff,red_cards_ewm_5_abs_diff,month_sin,month_cos,dow_sin,dow_cos,hour_sin,hour_cos,home_team_enc,away_team_enc,home_manager_enc,away_manager_enc,home_formation_enc,away_formation_enc,home_club_id_enc,away_club_id_enc,FTR_enc
1050,A,4405323.0,A,Las Palmas,472.0,Luis Carrión,4-5-1,10.5,5.0,5.0,11.75,0.25,0.0,0.5879000000000001,0.97740025,0.97740025,9.89361543062201,4.25,10.36923076923077,5.276923076923077,4.661538461538462,11.49230769230769,0.18461538461538465,0.0,0.474483076923077,0.841620153846154,0.841620153846154,9.38242086860508,4.538461538461538,18.0,Athletic Club,621.0,Ernesto Valverde,4-2-3-1,10.4,4.0,4.8,14.4,3.0,0.0,1.20456,1.0676192,0.7703082,12.08095807701071,5.2,10.792426764109814,3.2550242632522806,5.018153238126508,13.726090473184925,2.7968012934069577,0.008954415657072404,1.1767192294663602,0.9737012494687778,0.8003049873638707,11.195790972847474,4.844471082595448,16.0,0.09999999999999964,1.0,0.20000000000000018,-2.6500000000000004,-2.75,0.0,-0.61666,-0.09021895000000002,0.20709204999999997,2.1873426463887,-0.9500000000000002,-0.4231959948790447,1.813370104242395,2.0218988136707963,-0.35661477658804586,-2.2337827808772346,-2.612185908791573,-0.008954415657072404,-0.7022361525432832,-0.13208109562262382,0.04131516648228328,-0.3060095441339099,-2.0,2.0,0.09999999999999964,1.0,0.20000000000000018,2.6500000000000004,2.75,0.0,0.61666,0.09021895000000002,0.20709204999999997,2.1873426463887,0.9500000000000002,0.13208109562262382,0.7022361525432832,0.4231959948790447,1.813370104242395,0.04131516648228328,0.3060095441339099,0.35661477658804586,2.2337827808772346,2.612185908791573,0.008954415657072404,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063,13,2,44,18,21,9,22,24,0
1051,D,4405346.0,D,Las Palmas,472.0,Luis Carrión,4-1-4-1,11.0,5.0,5.4,10.8,1.4,0.0,0.69084,1.0786242000000001,1.0786242000000001,8.022956860626639,5.6,11.727819548872182,4.9864661654135345,5.476691729323309,10.461654135338346,2.142857142857143,0.0,0.7580664661654137,1.1679538345864662,1.1679538345864662,7.240919825416296,6.403007518796993,20.0,Real Betis,150.0,Manuel Pellegrini,4-2-3-1,14.2,4.8,7.2,12.4,2.2,0.0,1.9151399999999998,1.6692318,1.5205758,8.41195561526596,5.0,14.573948851848959,5.424591912219074,6.77114801011831,11.703948130207237,2.3573615133764014,0.025301271396890434,1.8385149709953217,1.749671655142941,1.5842948605565847,8.415308232731919,5.353533997448156,11.0,-3.1999999999999993,0.20000000000000018,-1.7999999999999998,-1.5999999999999996,-0.8000000000000003,0.0,-1.2243,-0.5906075999999998,-0.4419515999999999,0.38899875463932077,0.5999999999999996,-2.8461293029767774,1.1743884073156226,-0.4381257468055395,-1.2944562807950009,-1.2422939948688914,-0.21450437051925864,-0.025301271396890434,-1.080448504829908,-0.5817178205564748,-0.4163410259701186,1.0494735213488369,-9.0,9.0,3.1999999999999993,0.20000000000000018,1.7999999999999998,1.5999999999999996,0.8000000000000003,0.0,1.2243,0.5906075999999998,0.4419515999999999,0.38899875463932077,0.5999999999999996,0.5817178205564748,1.080448504829908,2.8461293029767774,1.1743884073156226,0.4163410259701186,1.0494735213488369,1.2944562807950009,1.2422939948688914,0.21450437051925864,0.025301271396890434,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,13,19,44,49,9,9,22,7,1
1052,A,4405367.0,A,Las Palmas,472.0,Luis Carrión,4-4-2 double 6,10.6,4.4,4.2,11.8,2.6,0.0,0.54396,1.051975,1.051975,8.974980470544986,5.8,9.22585249801745,3.606819984139572,3.2355273592387004,12.738461538461538,2.8696272799365583,0.0,0.43312875495638403,1.0272738111023,1.0272738111023,11.30918084015001,4.435685963521015,20.0,Celta Vigo,940.0,Claudio Giráldez,3-4-3,11.6,4.0,4.0,10.8,1.6,0.2,1.8374000000000001,1.4433479999999999,1.294692,12.930968329915704,7.6,11.35731281319064,3.850871659017941,3.877970860242994,10.045744081656188,1.7456697003737924,0.06791496237682844,1.457955496966149,1.3025334114397007,1.170592096200602,14.530541009234696,7.8679283116418945,9.0,-1.0,0.40000000000000036,0.20000000000000018,1.0,1.0,-0.2,-1.2934400000000001,-0.39137299999999975,-0.24271699999999985,3.955987859370717,-1.7999999999999998,-2.1314603151731912,3.2213601690846865,-0.24405167487836898,-0.6424435010042937,2.692717456805349,1.1239575795627659,-0.06791496237682844,-1.024826742009765,-0.2752596003374006,-0.1433182850983019,-3.4322423481208792,-11.0,11.0,1.0,0.40000000000000036,0.20000000000000018,1.0,1.0,0.2,1.2934400000000001,0.39137299999999975,0.24271699999999985,3.955987859370717,1.7999999999999998,0.2752596003374006,1.024826742009765,2.1314603151731912,3.2213601690846865,0.1433182850983019,3.4322423481208792,0.6424435010042937,2.692717456805349,1.1239575795627659,0.06791496237682844,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,13,6,44,11,20,3,22,27,0
1053,H,4407520.0,H,Las Palmas,472.0,Diego Martínez,4-2-3-1,12.2,4.0,4.0,12.6,4.8,0.0,0.76942,1.1453342,1.1453342,12.593939763939764,5.6,13.168754847048685,4.733683757001293,4.572305040930634,11.642533390779837,4.9786299009047825,0.0,0.8854794554071521,1.1967968154071522,1.1967968154071522,13.52127749250959,6.224661783713917,19.0,Girona,12321.0,Míchel,4-2-3-1,10.0,3.2,4.8,10.8,2.2,0.0,1.4448599999999998,1.315674,1.16702,11.508382775119617,7.6,10.104407877116035,3.6759111435664296,5.095056501608187,11.09233850044649,2.253913632361448,0.0011461750468475102,1.1378414620097845,1.2913238927371573,1.1024415980496722,13.131118265834692,7.74656029607052,12.0,2.1999999999999993,0.7999999999999998,-0.7999999999999998,1.799999999999999,2.5999999999999996,0.0,-0.6754399999999998,-0.17033980000000004,-0.021685799999999977,-1.0855569888201462,-2.0,3.06434696993265,-0.3901592266748981,1.0577726134348633,-0.5227514606775525,0.5501948903333478,2.7247162685433346,-0.0011461750468475102,-0.2523620066026324,-0.0945270773300051,0.09435521735747998,-1.5218985123566027,-7.0,7.0,2.1999999999999993,0.7999999999999998,0.7999999999999998,1.799999999999999,2.5999999999999996,0.0,0.6754399999999998,0.17033980000000004,0.021685799999999977,1.0855569888201462,2.0,0.0945270773300051,0.2523620066026324,3.06434696993265,0.3901592266748981,0.09435521735747998,1.5218985123566027,0.5227514606775525,0.5501948903333478,2.7247162685433346,0.0011461750468475102,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,13,11,15,54,10,9,22,3,2
1054,A,4407647.0,D,Las Palmas,472.0,Diego Martínez,4-2-3-1,11.8,3.6,4.2,11.8,4.0,0.0,0.9532399999999999,1.01260568,1.01260568,12.977233800682075,4.8,9.549925573612773,3.060643162513059,3.348468695208656,12.453808039815124,3.2812428481632354,0.0,0.7093109403952133,0.9624563088897452,0.9624563088897452,12.52007149889373,3.7575937926942986,16.0,Mallorca,237.0,Jagoba Arrasate,4-2-3-1,10.6,3.6,5.0,11.8,2.8,0.2,1.57284,1.300988,1.3009879999999998,12.23281045751634,4.4,10.142924253584328,4.015911368923952,4.768444454710831,10.821877964296585,2.1906995502841276,0.1623159347254107,1.3395824590912504,1.0857173062638543,1.0710267569459917,13.644322172883363,4.531479046629719,8.0,1.200000000000001,0.0,-0.7999999999999998,0.0,1.2000000000000002,-0.2,-0.6196000000000002,-0.28838231999999997,-0.28838231999999975,-0.7444233431657352,0.39999999999999947,-0.5929986799715543,1.1242506739896339,-0.955268206410893,-1.4199757595021754,1.6319300755185395,1.0905432978791079,-0.1623159347254107,-0.6302715186960371,-0.12326099737410912,-0.1085704480562465,-0.7738852539354202,-8.0,8.0,1.200000000000001,0.0,0.7999999999999998,0.0,1.2000000000000002,0.2,0.6196000000000002,0.28838231999999997,0.28838231999999975,0.7444233431657352,0.39999999999999947,0.12326099737410912,0.6302715186960371,0.5929986799715543,1.1242506739896339,0.1085704480562465,0.7738852539354202,1.4199757595021754,1.6319300755185395,1.0905432978791079,0.1623159347254107,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,13,16,15,29,10,9,22,11,0
1055,H,4407688.0,D,Las Palmas,472.0,Diego Martínez,4-2-3-1,8.6,2.6,2.4,11.8,2.4,0.0,0.7361,0.85768588,0.7090294800000001,12.99306713401541,4.0,9.02098121567554,3.0268754026487175,2.374873839936872,11.421557376608316,2.3450811702792222,0.0,0.6782561661283114,0.8850254227126045,0.7194735811041931,14.498557900608644,4.8948610376023876,15.0,Real Valladolid,366.0,Álvaro Rubio,4-1-4-1,7.0,2.8,3.2,12.2,3.2,0.0,0.5408800000000001,0.6472497999999998,0.4985941999999999,15.782456140350877,0.8,7.86980261162159,2.4523571134209803,3.3417765238633534,11.161888345319989,2.529584024577171,0.006015685758580352,0.6843399792317112,0.7241725853994345,0.6096777953590927,17.758589392198445,1.2545705175959696,20.0,1.5999999999999996,-0.19999999999999973,-0.8000000000000003,-0.3999999999999986,-0.8000000000000003,0.0,0.19521999999999984,0.21043608000000025,0.21043528000000022,2.789389006335467,3.2,1.1511786040539507,3.2600314915898014,0.5745182892277372,-0.9669026839264814,0.2596690312883272,-0.18450285429794855,-0.006015685758580352,-0.006083813103399782,0.16085283731317002,0.1097957857451004,3.6402905200064177,5.0,5.0,1.5999999999999996,0.19999999999999973,0.8000000000000003,0.3999999999999986,0.8000000000000003,0.0,0.19521999999999984,0.21043608000000025,0.21043528000000022,2.789389006335467,3.2,0.16085283731317002,0.006083813103399782,1.1511786040539507,3.2600314915898014,0.1097957857451004,3.6402905200064177,0.9669026839264814,0.2596690312883272,0.18450285429794855,0.006015685758580352,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-0.2588190451025208,-0.9659258262890683,13,23,15,83,10,8,22,17,2
1056,H,4407683.0,D,Las Palmas,472.0,Diego Martínez,4-3-3 Attacking,10.0,3.4,3.4,12.6,2.8,0.0,0.8609199999999999,1.0256476,0.8769912,11.766455182072828,4.8,9.454209137866107,3.4568254496111437,3.7235349871583856,12.85548087459976,2.9317426242465356,0.0,0.9182240759234557,0.957353486797164,0.8838683344625272,10.477107524131533,4.174762924265547,14.0,Espanyol,714.0,Manolo González,4-1-4-1,9.2,2.6,3.4,14.6,3.0,0.0,1.22288,1.0679858,1.0679858,16.92471456418825,6.0,9.506297086580709,2.672143107354582,4.12817283670074,13.980386798588517,2.638478797856609,3.0196822482342558e-05,1.2984710291552306,1.1540692517406834,1.15202584292326,15.466428138910373,6.051708161263211,17.0,0.8000000000000007,0.7999999999999998,0.0,-2.0,-0.20000000000000018,0.0,-0.36196000000000006,-0.04233819999999988,-0.19099460000000001,5.158259382115421,-1.2000000000000002,-0.052087948714602206,4.9893206147788405,0.7846823422565619,-0.4046378495423544,-1.1249059239887576,0.29326382638992676,-3.0196822482342558e-05,-0.38024695323177493,-0.1967157649435194,-0.2681575084607327,-1.8769452369976642,3.0,3.0,0.8000000000000007,0.7999999999999998,0.0,2.0,0.20000000000000018,0.0,0.36196000000000006,0.04233819999999988,0.19099460000000001,5.158259382115421,1.2000000000000002,0.1967157649435194,0.38024695323177493,0.052087948714602206,4.9893206147788405,0.2681575084607327,1.8769452369976642,0.4046378495423544,1.1249059239887576,0.29326382638992676,3.0196822482342558e-05,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,-0.9659258262890683,-0.25881904510252063,13,9,15,48,15,8,22,26,2
1057,A,4407723.0,D,Las Palmas,472.0,Diego Martínez,4-2-3-1,9.8,3.6,3.0,11.8,3.0,0.0,1.0253,0.966458,0.8178015999999999,11.213121848739494,4.4,9.636262609811498,3.6380062271420233,3.1486343242840342,11.56945040407175,3.2880695210121327,0.0,1.0774237714155432,0.9569560556138117,0.9079825395983527,10.61816712925286,3.4493511072323657,12.0,Getafe,3709.0,José Bordalás,4-4-2,12.0,4.0,3.0,17.8,3.4,0.0,0.52308,0.5018476,0.5018476,8.250258727146774,2.6,12.87205525700036,3.692357744963958,3.2045409660051987,17.806312419693267,3.1997990124355993,0.029278444973338244,0.550723385266039,0.5983193784336468,0.567920602957057,7.755659861641841,1.9995219864052354,17.0,-2.1999999999999993,-0.3999999999999999,0.0,-6.0,-0.3999999999999999,0.0,0.5022200000000001,0.4646104000000001,0.31595399999999996,-2.9628631215927204,1.8000000000000003,-3.2357926471888625,-2.8625072676110195,-0.0543515178219347,-0.05590664172116444,-6.236862015621517,0.0882705085765334,-0.029278444973338244,0.5267003861495042,0.3586366771801649,0.3400619366412957,1.4498291208271303,5.0,5.0,2.1999999999999993,0.3999999999999999,0.0,6.0,0.3999999999999999,0.0,0.5022200000000001,0.4646104000000001,0.31595399999999996,2.9628631215927204,1.8000000000000003,0.3586366771801649,0.5267003861495042,3.2357926471888625,2.8625072676110195,0.3400619366412957,1.4498291208271303,0.05590664172116444,6.236862015621517,0.0882705085765334,0.029278444973338244,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683,13,10,15,37,10,16,22,20,0
1058,D,4407747.0,D,Las Palmas,472.0,Diego Martínez,4-2-3-1,10.2,4.2,3.4,13.0,2.8,0.2,1.0460600000000002,1.152351,1.0036952,11.691098039215685,3.2,9.616110655201474,3.8391743757575205,2.9548903241971876,12.586728326435926,2.238826471882734,0.3334336063749179,0.8241343936984669,1.1407857520199298,0.9538051310991329,14.859349724825965,2.9773474359606706,15.0,Osasuna,331.0,Vicente Moreno,4-1-4-1,9.2,3.0,4.4,11.8,1.6,0.0,1.00016,0.7994568000000001,0.7994568,10.931217393717393,4.2,8.888527196137394,2.569822509237057,3.841060508389186,11.656726817956581,1.7117216371511261,1.9137145999014998e-05,0.8928016173981677,0.7044834975504095,0.6703069403435205,11.551862394896867,3.8496354552192003,11.0,1.0,1.2000000000000002,-1.0000000000000004,1.1999999999999993,1.1999999999999997,0.2,0.045900000000000274,0.3528941999999998,0.20423839999999993,-0.759880645498292,-1.0,0.7275834590640802,-3.3074873299290974,1.2693518665204637,-0.8861701841919984,0.9300015084793447,0.5271048347316081,0.33341446922891893,-0.0686672236997008,0.4363022544695203,0.28349819075561244,-0.8722880192585296,-4.0,4.0,1.0,1.2000000000000002,1.0000000000000004,1.1999999999999993,1.1999999999999997,0.2,0.045900000000000274,0.3528941999999998,0.20423839999999993,0.759880645498292,1.0,0.4363022544695203,0.0686672236997008,0.7275834590640802,3.3074873299290974,0.28349819075561244,0.8722880192585296,0.8861701841919984,0.9300015084793447,0.5271048347316081,0.33341446922891893,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,13,17,15,75,10,8,22,15,1
1059,A,4407767.0,D,Las Palmas,472.0,Diego Martínez,4-2-3-1,11.4,4.4,3.0,12.4,3.2,0.4,0.7829,1.1591307999999998,1.010475,14.173333333333336,4.0,11.162922589280624,3.928533888321767,3.2022065330085403,12.705228427916728,3.2173870013685875,0.3704198796476938,0.6545704004204509,1.131476201053842,1.048387588779944,14.187398955542958,4.6568233344430325,16.0,Villarreal,1050.0,Marcelino,4-4-2,16.0,6.0,5.4,10.6,1.6,0.0,2.28764,2.6535699999999993,2.207602,13.233495670995671,10.8,16.413523614243516,5.563047133667681,4.935141465914305,10.687281023878995,1.7042761447614938,0.04412187777789312,2.2471238118481436,2.6843990437956435,2.409616501374471,12.786737681149196,11.467298414848358,5.0,-4.6,-1.5999999999999996,-2.4000000000000004,1.8000000000000007,1.6,0.4,-1.50474,-1.4944391999999995,-1.197127,-0.9398376623376645,-6.800000000000001,-5.250601024962892,-1.4006612743937623,-1.6345132453459144,-1.7329349329057648,2.0179474040377325,1.5131108566070937,0.3262980018698007,-1.5925534114276927,-1.5529228427418016,-1.361228912594527,-6.810475080405325,-11.0,11.0,4.6,1.5999999999999996,2.4000000000000004,1.8000000000000007,1.6,0.4,1.50474,1.4944391999999995,1.197127,0.9398376623376645,6.800000000000001,1.5529228427418016,1.5925534114276927,5.250601024962892,1.4006612743937623,1.361228912594527,6.810475080405325,1.7329349329057648,2.0179474040377325,1.5131108566070937,0.3262980018698007,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,13,27,15,50,10,16,22,1,0
1060,A,4407539.0,D,Las Palmas,472.0,Diego Martínez,4-2-3-1,12.2,3.8,4.0,12.8,4.0,0.4,0.6694600000000002,1.2326664,1.2326664,15.394912280701755,5.6,12.405817204921178,3.968239642347095,4.4232754389500935,12.64676471725418,4.096668677190973,0.16461883238205968,0.8780445641544254,1.2744879180430884,1.2375623881558049,12.658051377727455,6.180900905936269,17.0,Barcelona,131.0,Hansi Flick,4-2-3-1,15.6,6.2,7.8,8.8,2.2,0.2,2.5069000000000004,2.7615160000000003,2.61286,7.052888888888889,11.8,14.378078807478493,5.761694410971941,6.444757121683627,9.056982184272993,2.1078586574555342,0.22815317112185118,2.391905308153087,2.571653236400459,2.3131875565783093,7.991732394826092,10.88583937846145,1.0,-3.4000000000000004,-2.4000000000000004,-3.8,4.0,1.7999999999999998,0.2,-1.8374400000000002,-1.5288496000000003,-1.3801936,-8.342023391812866,-6.200000000000001,-1.9722616025573156,-4.666318982901363,-1.793454768624846,-2.0214816827335333,3.5897825329811877,1.9888100197354386,-0.0635343387397915,-1.5138607439986616,-1.2971653183573708,-1.0756251684225044,-4.70493847252518,-16.0,16.0,3.4000000000000004,2.4000000000000004,3.8,4.0,1.7999999999999998,0.2,1.8374400000000002,1.5288496000000003,1.3801936,8.342023391812866,6.200000000000001,1.2971653183573708,1.5138607439986616,1.9722616025573156,4.666318982901363,1.0756251684225044,4.70493847252518,2.0214816827335333,3.5897825329811877,1.9888100197354386,0.0635343387397915,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,13,4,15,25,10,9,22,6,0
1061,D,4407532.0,A,Las Palmas,472.0,Diego Martínez,4-2-3-1,10.2,2.8,4.2,12.0,4.0,0.4,0.63256,0.7941946,0.7941946,15.95922305764411,4.8,8.712769726255559,2.4720446706932835,3.2735428566413884,12.117550601554498,4.25086750728702,0.6043392453861356,0.4224422221988154,0.6199184917125148,0.6089780513302865,17.001886536151687,4.090600514198706,19.0,Alaves,1108.0,Eduardo Coudet,4-4-2,13.4,5.2,5.4,13.8,2.8,0.4,1.3156800000000004,1.4156880000000003,1.2670324000000002,8.377062120541996,5.0,11.264608745223251,4.490851329164748,4.512376121390495,13.628643632290226,2.6741981241687527,0.6670199262703526,1.1449450065476843,1.338974171799704,1.2215574250695127,10.194636053892449,3.572682008574821,18.0,-3.200000000000001,-2.4000000000000004,-1.2000000000000002,-1.8000000000000007,1.2000000000000002,0.0,-0.6831200000000004,-0.6214934000000003,-0.4728378000000002,-7.582160937102113,-0.20000000000000018,-2.5518390189676925,-6.807250482259239,-2.0188066584714646,-1.2388332647491063,-1.5110930307357275,1.5766693831182672,-0.06268068088421697,-0.7225027843488689,-0.7190556800871891,-0.6125793737392262,0.5179185056238849,-1.0,1.0,3.200000000000001,2.4000000000000004,1.2000000000000002,1.8000000000000007,1.2000000000000002,0.0,0.6831200000000004,0.6214934000000003,0.4728378000000002,7.582160937102113,0.20000000000000018,0.7190556800871891,0.7225027843488689,2.5518390189676925,6.807250482259239,0.6125793737392262,0.5179185056238849,1.2388332647491063,1.5110930307357275,1.5766693831182672,0.06268068088421697,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,13,0,15,17,10,16,22,2,1
1062,A,4407546.0,A,Las Palmas,472.0,Diego Martínez,4-4-2 double 6,8.0,3.0,3.2,10.0,3.0,0.4,0.6731199999999999,0.6983965999999999,0.5497406,21.76264411027569,3.2,8.316783447343346,3.320915382942524,3.0104614338486786,9.274444693422895,3.0003757766443777,0.26859259374556393,0.8550777053300017,0.8832725008854027,0.7132355050489237,24.07589379794225,3.595818580252758,19.0,Real Sociedad,681.0,Imanol Alguacil,4-1-4-1,7.8,2.6,3.2,12.4,1.8,0.2,1.2637200000000002,0.8210826000000001,0.8210826000000001,11.991507936507936,3.8,8.858710566787074,2.4995817322766363,3.679019894449716,13.850305704746694,1.9147007973657353,0.18656574127205927,1.2803766275828026,0.9764308257553586,0.9753302469383859,10.113275987583826,6.132905960322414,10.0,0.20000000000000018,0.3999999999999999,0.0,-2.4000000000000004,1.2,0.2,-0.5906000000000002,-0.12268600000000018,-0.2713420000000001,-9.771136173767754,-0.5999999999999996,-0.541927119443729,-13.962617810358424,0.8213336506658879,-0.6685584606010373,-4.5758610113237985,1.0856749792786424,0.08202685247350466,-0.42529892225280086,-0.0931583248699559,-0.26209474188946214,-2.537087380069656,-9.0,9.0,0.20000000000000018,0.3999999999999999,0.0,2.4000000000000004,1.2,0.2,0.5906000000000002,0.12268600000000018,0.2713420000000001,9.771136173767754,0.5999999999999996,0.0931583248699559,0.42529892225280086,0.541927119443729,13.962617810358424,0.26209474188946214,2.537087380069656,0.6685584606010373,4.5758610113237985,1.0856749792786424,0.08202685247350466,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.2588190451025208,-0.9659258262890683,13,22,15,26,20,8,22,25,0
1063,H,4407638.0,D,Las Palmas,472.0,Diego Martínez,4-4-2,9.8,4.0,2.8,10.2,3.0,0.2,0.9374800000000001,1.2387717999999999,1.0901158,17.086453634085213,6.2,9.918575990041727,4.253743413387907,3.115761003364255,10.677535853023794,2.000163534374003,0.11937396731625945,0.9476126351989705,1.296399214501343,1.2208275447822334,15.136874101479576,7.487044008852652,18.0,Atletico Madrid,13.0,Diego Simeone,4-4-2,12.2,4.0,5.0,12.2,1.8,0.2,1.4949000000000001,1.6819355999999999,1.0873148000000001,11.582828585707146,5.8,15.333353076533408,5.215990765345267,5.0246855985513745,11.653793312911091,1.946361857872675,0.08538370737708699,1.8572263792935884,2.19267492077236,1.4702627199033904,12.236165312259324,7.281478209022794,3.0,-2.3999999999999986,0.0,-2.2,-2.0,1.2,0.0,-0.55742,-0.4431638,0.0028009999999998314,-5.503625048378067,0.40000000000000036,-5.41477708649168,-2.9007087892202517,-0.9622473519573598,-1.9089245951871194,-0.9762574598872966,0.053801676501328055,0.03399025993917246,-0.9096137440946178,-0.8962757062710169,-0.24943517512115698,0.20556579982985834,-15.0,15.0,2.3999999999999986,0.0,2.2,2.0,1.2,0.0,0.55742,0.4431638,0.0028009999999998314,5.503625048378067,0.40000000000000036,0.8962757062710169,0.9096137440946178,5.41477708649168,2.9007087892202517,0.24943517512115698,0.20556579982985834,1.9089245951871194,0.9762574598872966,0.053801676501328055,0.03399025993917246,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,13,3,15,15,18,16,22,5,2
1064,A,4407605.0,D,Las Palmas,472.0,Diego Martínez,4-2-3-1,9.0,3.2,3.2,9.8,1.6,0.0,0.8857200000000001,1.1219274,1.1219274,17.507085213032582,6.0,9.519366489821365,3.0016618045502996,3.273671801056653,10.634460312560785,2.555629095812357,0.053054994108041556,0.8224498666852508,1.0861875482898355,1.0526002044005274,14.155100422789083,5.216460495398559,18.0,Valencia,1049.0,Carlos Corberán,4-4-2,10.4,4.0,3.8,11.8,3.0,0.0,1.60148,1.2779327999999999,1.2779327999999999,12.39090909090909,4.8,12.04478727144217,4.633476550136733,4.162507127687345,10.306380962933035,2.230579111818756,3.0332045361121553e-05,1.8393083634402962,1.3921939684492723,1.3917201807783055,12.749556959098001,5.6977295617909265,14.0,-1.4000000000000004,-0.7999999999999998,-0.5999999999999996,-2.0,-1.4,0.0,-0.71576,-0.15600539999999996,-0.15600539999999996,-5.116176122123491,1.2000000000000002,-2.525420781620804,-1.4055434636910817,-1.6318147455864338,-0.8888353266306921,0.32807934962774965,0.32504998399360074,0.05302466206268044,-1.0168584967550456,-0.3060064201594368,-0.33911997637777813,-0.48126906639236733,-4.0,4.0,1.4000000000000004,0.7999999999999998,0.5999999999999996,2.0,1.4,0.0,0.71576,0.15600539999999996,0.15600539999999996,5.116176122123491,1.2000000000000002,0.3060064201594368,1.0168584967550456,2.525420781620804,1.4055434636910817,0.33911997637777813,0.48126906639236733,0.8888353266306921,0.32807934962774965,0.32504998399360074,0.05302466206268044,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.9659258262890683,-0.25881904510252063,13,26,15,10,10,16,22,0,0
